areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
W06000015,Cardiff,utla,2022-11-17,,,0
W06000015,Cardiff,utla,2022-11-16,0,,0
W06000015,Cardiff,utla,2022-11-15,5,,0
W06000015,Cardiff,utla,2022-11-14,14,,0
W06000015,Cardiff,utla,2022-11-13,3,,0
W06000015,Cardiff,utla,2022-11-12,1,,0
W06000015,Cardiff,utla,2022-11-11,5,,0
W06000015,Cardiff,utla,2022-11-10,4,,0
W06000015,Cardiff,utla,2022-11-09,4,,0
W06000015,Cardiff,utla,2022-11-08,11,,0
W06000015,Cardiff,utla,2022-11-07,8,,0
W06000015,Cardiff,utla,2022-11-06,9,,0
W06000015,Cardiff,utla,2022-11-05,2,,0
W06000015,Cardiff,utla,2022-11-04,7,,0
W06000015,Cardiff,utla,2022-11-03,5,,0
W06000015,Cardiff,utla,2022-11-02,9,,0
W06000015,Cardiff,utla,2022-11-01,7,,0
W06000015,Cardiff,utla,2022-10-31,11,,0
W06000015,Cardiff,utla,2022-10-30,9,,0
W06000015,Cardiff,utla,2022-10-29,2,,0
W06000015,Cardiff,utla,2022-10-28,15,,0
W06000015,Cardiff,utla,2022-10-27,9,,0
W06000015,Cardiff,utla,2022-10-26,13,,0
W06000015,Cardiff,utla,2022-10-25,12,,0
W06000015,Cardiff,utla,2022-10-24,19,,0
W06000015,Cardiff,utla,2022-10-23,8,,0
W06000015,Cardiff,utla,2022-10-22,10,,0
W06000015,Cardiff,utla,2022-10-21,6,,0
W06000015,Cardiff,utla,2022-10-20,19,,0
W06000015,Cardiff,utla,2022-10-19,15,,0
W06000015,Cardiff,utla,2022-10-18,13,,0
W06000015,Cardiff,utla,2022-10-17,16,,0
W06000015,Cardiff,utla,2022-10-16,13,,0
W06000015,Cardiff,utla,2022-10-15,14,,0
W06000015,Cardiff,utla,2022-10-14,31,,0
W06000015,Cardiff,utla,2022-10-13,21,,0
W06000015,Cardiff,utla,2022-10-12,22,,0
W06000015,Cardiff,utla,2022-10-11,18,,0
W06000015,Cardiff,utla,2022-10-10,19,,0
W06000015,Cardiff,utla,2022-10-09,7,,0
W06000015,Cardiff,utla,2022-10-08,14,,0
W06000015,Cardiff,utla,2022-10-07,17,,0
W06000015,Cardiff,utla,2022-10-06,22,,0
W06000015,Cardiff,utla,2022-10-05,15,,0
W06000015,Cardiff,utla,2022-10-04,17,,0
W06000015,Cardiff,utla,2022-10-03,24,,0
W06000015,Cardiff,utla,2022-10-02,16,,0
W06000015,Cardiff,utla,2022-10-01,9,,0
W06000015,Cardiff,utla,2022-09-30,21,,0
W06000015,Cardiff,utla,2022-09-29,16,,0
W06000015,Cardiff,utla,2022-09-28,27,,0
W06000015,Cardiff,utla,2022-09-27,23,,0
W06000015,Cardiff,utla,2022-09-26,22,,0
W06000015,Cardiff,utla,2022-09-25,13,,0
W06000015,Cardiff,utla,2022-09-24,15,,0
W06000015,Cardiff,utla,2022-09-23,17,,0
W06000015,Cardiff,utla,2022-09-22,11,,0
W06000015,Cardiff,utla,2022-09-21,18,,0
