areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
N09000008,Mid and East Antrim,utla,2022-05-19,21,0,
N09000008,Mid and East Antrim,utla,2022-05-18,31,0,
N09000008,Mid and East Antrim,utla,2022-05-17,39,0,
N09000008,Mid and East Antrim,utla,2022-05-16,25,0,
N09000008,Mid and East Antrim,utla,2022-05-15,25,0,
N09000008,Mid and East Antrim,utla,2022-05-14,17,0,
N09000008,Mid and East Antrim,utla,2022-05-13,12,0,
N09000008,Mid and East Antrim,utla,2022-05-12,14,0,
N09000008,Mid and East Antrim,utla,2022-05-11,31,0,
N09000008,Mid and East Antrim,utla,2022-05-10,28,0,
N09000008,Mid and East Antrim,utla,2022-05-09,38,0,
N09000008,Mid and East Antrim,utla,2022-05-08,25,0,
N09000008,Mid and East Antrim,utla,2022-05-07,25,0,
N09000008,Mid and East Antrim,utla,2022-05-06,19,0,
N09000008,Mid and East Antrim,utla,2022-05-05,27,0,
N09000008,Mid and East Antrim,utla,2022-05-04,32,0,
N09000008,Mid and East Antrim,utla,2022-05-03,42,0,
N09000008,Mid and East Antrim,utla,2022-05-02,37,1,
N09000008,Mid and East Antrim,utla,2022-05-01,30,0,
N09000008,Mid and East Antrim,utla,2022-04-30,24,0,
N09000008,Mid and East Antrim,utla,2022-04-29,30,0,
N09000008,Mid and East Antrim,utla,2022-04-28,25,0,
N09000008,Mid and East Antrim,utla,2022-04-27,35,0,
N09000008,Mid and East Antrim,utla,2022-04-26,20,0,
N09000008,Mid and East Antrim,utla,2022-04-25,44,0,
N09000008,Mid and East Antrim,utla,2022-04-24,31,0,
N09000008,Mid and East Antrim,utla,2022-04-23,28,0,
N09000008,Mid and East Antrim,utla,2022-04-22,33,0,
N09000008,Mid and East Antrim,utla,2022-04-21,35,0,
N09000008,Mid and East Antrim,utla,2022-04-20,38,0,
N09000008,Mid and East Antrim,utla,2022-04-19,55,0,
N09000008,Mid and East Antrim,utla,2022-04-18,60,0,
N09000008,Mid and East Antrim,utla,2022-04-17,46,1,
N09000008,Mid and East Antrim,utla,2022-04-16,39,0,
N09000008,Mid and East Antrim,utla,2022-04-15,37,0,
N09000008,Mid and East Antrim,utla,2022-04-14,59,0,
N09000008,Mid and East Antrim,utla,2022-04-13,87,0,
N09000008,Mid and East Antrim,utla,2022-04-12,76,0,
N09000008,Mid and East Antrim,utla,2022-04-11,70,0,
N09000008,Mid and East Antrim,utla,2022-04-10,51,1,
N09000008,Mid and East Antrim,utla,2022-04-09,42,0,
N09000008,Mid and East Antrim,utla,2022-04-08,50,0,
N09000008,Mid and East Antrim,utla,2022-04-07,63,0,
N09000008,Mid and East Antrim,utla,2022-04-06,84,1,
N09000008,Mid and East Antrim,utla,2022-04-05,89,0,
N09000008,Mid and East Antrim,utla,2022-04-04,94,0,
N09000008,Mid and East Antrim,utla,2022-04-03,79,0,
N09000008,Mid and East Antrim,utla,2022-04-02,73,0,
N09000008,Mid and East Antrim,utla,2022-04-01,66,0,
N09000008,Mid and East Antrim,utla,2022-03-31,91,0,
N09000008,Mid and East Antrim,utla,2022-03-30,99,0,
N09000008,Mid and East Antrim,utla,2022-03-29,114,1,
N09000008,Mid and East Antrim,utla,2022-03-28,158,1,
N09000008,Mid and East Antrim,utla,2022-03-27,103,0,
N09000008,Mid and East Antrim,utla,2022-03-26,99,1,
N09000008,Mid and East Antrim,utla,2022-03-25,113,1,
N09000008,Mid and East Antrim,utla,2022-03-24,132,0,
N09000008,Mid and East Antrim,utla,2022-03-23,164,0,
N09000008,Mid and East Antrim,utla,2022-03-22,154,0,
N09000008,Mid and East Antrim,utla,2022-03-21,199,0,
N09000008,Mid and East Antrim,utla,2022-03-20,167,0,
N09000008,Mid and East Antrim,utla,2022-03-19,114,0,
N09000008,Mid and East Antrim,utla,2022-03-18,110,0,
N09000008,Mid and East Antrim,utla,2022-03-17,136,0,
N09000008,Mid and East Antrim,utla,2022-03-16,146,0,
N09000008,Mid and East Antrim,utla,2022-03-15,175,0,
N09000008,Mid and East Antrim,utla,2022-03-14,190,1,
N09000008,Mid and East Antrim,utla,2022-03-13,145,0,
N09000008,Mid and East Antrim,utla,2022-03-12,129,1,
N09000008,Mid and East Antrim,utla,2022-03-11,157,0,
N09000008,Mid and East Antrim,utla,2022-03-10,170,0,
N09000008,Mid and East Antrim,utla,2022-03-09,174,0,
N09000008,Mid and East Antrim,utla,2022-03-08,214,1,
N09000008,Mid and East Antrim,utla,2022-03-07,196,0,
N09000008,Mid and East Antrim,utla,2022-03-06,165,0,
N09000008,Mid and East Antrim,utla,2022-03-05,154,0,
