areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-19,20,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-18,30,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-17,32,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-16,39,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-15,21,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-14,18,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-13,21,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-12,13,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-11,25,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-10,33,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-09,35,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-08,39,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-07,27,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-06,35,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-05,29,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-04,34,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-03,44,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-02,44,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-01,29,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-30,19,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-29,40,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-28,31,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-27,29,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-26,37,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-25,50,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-24,37,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-23,29,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-22,54,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-21,70,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-20,74,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-19,72,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-18,54,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-17,27,2,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-16,43,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-15,40,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-14,46,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-13,63,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-12,58,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-11,87,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-10,63,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-09,48,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-08,65,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-07,86,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-06,102,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-05,109,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-04,94,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-03,77,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-02,80,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-01,99,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-31,76,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-30,112,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-29,128,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-28,133,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-27,123,2,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-26,77,1,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-25,108,2,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-24,177,0,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-23,187,0,
