areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
W06000018,Caerphilly,utla,2022-11-17,,,0
W06000018,Caerphilly,utla,2022-11-16,0,,0
W06000018,Caerphilly,utla,2022-11-15,0,,0
W06000018,Caerphilly,utla,2022-11-14,2,,0
W06000018,Caerphilly,utla,2022-11-13,3,,0
W06000018,Caerphilly,utla,2022-11-12,2,,0
W06000018,Caerphilly,utla,2022-11-11,0,,0
W06000018,Caerphilly,utla,2022-11-10,4,,0
W06000018,Caerphilly,utla,2022-11-09,1,,0
W06000018,Caerphilly,utla,2022-11-08,2,,0
W06000018,Caerphilly,utla,2022-11-07,1,,0
W06000018,Caerphilly,utla,2022-11-06,3,,0
W06000018,Caerphilly,utla,2022-11-05,1,,0
W06000018,Caerphilly,utla,2022-11-04,2,,0
W06000018,Caerphilly,utla,2022-11-03,1,,0
W06000018,Caerphilly,utla,2022-11-02,3,,0
W06000018,Caerphilly,utla,2022-11-01,0,,0
W06000018,Caerphilly,utla,2022-10-31,1,,0
W06000018,Caerphilly,utla,2022-10-30,5,,0
W06000018,Caerphilly,utla,2022-10-29,2,,0
W06000018,Caerphilly,utla,2022-10-28,5,,0
W06000018,Caerphilly,utla,2022-10-27,2,,0
W06000018,Caerphilly,utla,2022-10-26,7,,0
W06000018,Caerphilly,utla,2022-10-25,4,,0
W06000018,Caerphilly,utla,2022-10-24,6,,0
W06000018,Caerphilly,utla,2022-10-23,8,,0
W06000018,Caerphilly,utla,2022-10-22,4,,0
W06000018,Caerphilly,utla,2022-10-21,6,,0
W06000018,Caerphilly,utla,2022-10-20,6,,0
W06000018,Caerphilly,utla,2022-10-19,7,,0
W06000018,Caerphilly,utla,2022-10-18,8,,0
W06000018,Caerphilly,utla,2022-10-17,8,,0
W06000018,Caerphilly,utla,2022-10-16,5,,0
W06000018,Caerphilly,utla,2022-10-15,4,,0
W06000018,Caerphilly,utla,2022-10-14,10,,0
W06000018,Caerphilly,utla,2022-10-13,5,,0
W06000018,Caerphilly,utla,2022-10-12,3,,0
W06000018,Caerphilly,utla,2022-10-11,8,,0
W06000018,Caerphilly,utla,2022-10-10,7,,0
W06000018,Caerphilly,utla,2022-10-09,8,,0
W06000018,Caerphilly,utla,2022-10-08,2,,0
W06000018,Caerphilly,utla,2022-10-07,7,,0
W06000018,Caerphilly,utla,2022-10-06,5,,0
W06000018,Caerphilly,utla,2022-10-05,5,,0
W06000018,Caerphilly,utla,2022-10-04,5,,0
W06000018,Caerphilly,utla,2022-10-03,12,,0
W06000018,Caerphilly,utla,2022-10-02,4,,0
W06000018,Caerphilly,utla,2022-10-01,6,,0
W06000018,Caerphilly,utla,2022-09-30,4,,0
W06000018,Caerphilly,utla,2022-09-29,3,,0
W06000018,Caerphilly,utla,2022-09-28,5,,0
W06000018,Caerphilly,utla,2022-09-27,6,,0
W06000018,Caerphilly,utla,2022-09-26,9,,0
W06000018,Caerphilly,utla,2022-09-25,7,,0
W06000018,Caerphilly,utla,2022-09-24,6,,0
W06000018,Caerphilly,utla,2022-09-23,4,,0
W06000018,Caerphilly,utla,2022-09-22,0,,0
W06000018,Caerphilly,utla,2022-09-21,2,,0
W06000018,Caerphilly,utla,2022-09-20,8,,0
W06000018,Caerphilly,utla,2022-09-19,3,,0
W06000018,Caerphilly,utla,2022-09-18,1,,0
W06000018,Caerphilly,utla,2022-09-17,1,,0
W06000018,Caerphilly,utla,2022-09-16,4,,0
W06000018,Caerphilly,utla,2022-09-15,4,,0
W06000018,Caerphilly,utla,2022-09-14,1,,0
W06000018,Caerphilly,utla,2022-09-13,0,,0
W06000018,Caerphilly,utla,2022-09-12,2,,0
W06000018,Caerphilly,utla,2022-09-11,1,,0
W06000018,Caerphilly,utla,2022-09-10,1,,0
W06000018,Caerphilly,utla,2022-09-09,4,,0
W06000018,Caerphilly,utla,2022-09-08,0,,0
W06000018,Caerphilly,utla,2022-09-07,2,,0
W06000018,Caerphilly,utla,2022-09-06,2,,0
W06000018,Caerphilly,utla,2022-09-05,0,,0
W06000018,Caerphilly,utla,2022-09-04,2,,0
W06000018,Caerphilly,utla,2022-09-03,5,,0
W06000018,Caerphilly,utla,2022-09-02,1,,0
W06000018,Caerphilly,utla,2022-09-01,4,,0
W06000018,Caerphilly,utla,2022-08-31,3,,0
W06000018,Caerphilly,utla,2022-08-30,3,,0
W06000018,Caerphilly,utla,2022-08-29,0,,0
W06000018,Caerphilly,utla,2022-08-28,1,,0
W06000018,Caerphilly,utla,2022-08-27,2,,0
W06000018,Caerphilly,utla,2022-08-26,1,,0
W06000018,Caerphilly,utla,2022-08-25,3,,0
W06000018,Caerphilly,utla,2022-08-24,2,,0
W06000018,Caerphilly,utla,2022-08-23,2,,0
W06000018,Caerphilly,utla,2022-08-22,4,,0
W06000018,Caerphilly,utla,2022-08-21,1,,0
W06000018,Caerphilly,utla,2022-08-20,1,,0
W06000018,Caerphilly,utla,2022-08-19,5,,0
W06000018,Caerphilly,utla,2022-08-18,1,,0
W06000018,Caerphilly,utla,2022-08-17,2,,0
W06000018,Caerphilly,utla,2022-08-16,2,,0
W06000018,Caerphilly,utla,2022-08-15,16,,0
W06000018,Caerphilly,utla,2022-08-14,2,,0
W06000018,Caerphilly,utla,2022-08-13,2,,0
W06000018,Caerphilly,utla,2022-08-12,3,,0
W06000018,Caerphilly,utla,2022-08-11,4,,0
W06000018,Caerphilly,utla,2022-08-10,2,,0
W06000018,Caerphilly,utla,2022-08-09,3,,0
W06000018,Caerphilly,utla,2022-08-08,2,,0
W06000018,Caerphilly,utla,2022-08-07,1,,0
W06000018,Caerphilly,utla,2022-08-06,0,,0
W06000018,Caerphilly,utla,2022-08-05,5,,0
