areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
W06000024,Merthyr Tydfil,utla,2022-11-17,,,0
W06000024,Merthyr Tydfil,utla,2022-11-16,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-15,1,,0
W06000024,Merthyr Tydfil,utla,2022-11-14,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-13,1,,0
W06000024,Merthyr Tydfil,utla,2022-11-12,1,,0
W06000024,Merthyr Tydfil,utla,2022-11-11,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-10,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-09,2,,0
W06000024,Merthyr Tydfil,utla,2022-11-08,3,,0
W06000024,Merthyr Tydfil,utla,2022-11-07,1,,0
W06000024,Merthyr Tydfil,utla,2022-11-06,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-05,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-04,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-03,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-02,0,,0
W06000024,Merthyr Tydfil,utla,2022-11-01,1,,0
W06000024,Merthyr Tydfil,utla,2022-10-31,1,,0
W06000024,Merthyr Tydfil,utla,2022-10-30,1,,0
W06000024,Merthyr Tydfil,utla,2022-10-29,2,,0
W06000024,Merthyr Tydfil,utla,2022-10-28,1,,0
W06000024,Merthyr Tydfil,utla,2022-10-27,0,,0
W06000024,Merthyr Tydfil,utla,2022-10-26,1,,0
W06000024,Merthyr Tydfil,utla,2022-10-25,3,,0
W06000024,Merthyr Tydfil,utla,2022-10-24,2,,0
W06000024,Merthyr Tydfil,utla,2022-10-23,0,,0
W06000024,Merthyr Tydfil,utla,2022-10-22,2,,0
W06000024,Merthyr Tydfil,utla,2022-10-21,3,,0
W06000024,Merthyr Tydfil,utla,2022-10-20,4,,0
W06000024,Merthyr Tydfil,utla,2022-10-19,0,,0
W06000024,Merthyr Tydfil,utla,2022-10-18,1,,0
W06000024,Merthyr Tydfil,utla,2022-10-17,3,,0
W06000024,Merthyr Tydfil,utla,2022-10-16,0,,0
W06000024,Merthyr Tydfil,utla,2022-10-15,3,,0
W06000024,Merthyr Tydfil,utla,2022-10-14,3,,0
W06000024,Merthyr Tydfil,utla,2022-10-13,2,,0
W06000024,Merthyr Tydfil,utla,2022-10-12,7,,0
W06000024,Merthyr Tydfil,utla,2022-10-11,7,,0
W06000024,Merthyr Tydfil,utla,2022-10-10,3,,0
W06000024,Merthyr Tydfil,utla,2022-10-09,2,,0
W06000024,Merthyr Tydfil,utla,2022-10-08,2,,0
W06000024,Merthyr Tydfil,utla,2022-10-07,4,,0
W06000024,Merthyr Tydfil,utla,2022-10-06,4,,0
W06000024,Merthyr Tydfil,utla,2022-10-05,0,,0
W06000024,Merthyr Tydfil,utla,2022-10-04,2,,0
W06000024,Merthyr Tydfil,utla,2022-10-03,2,,0
W06000024,Merthyr Tydfil,utla,2022-10-02,3,,0
W06000024,Merthyr Tydfil,utla,2022-10-01,3,,0
W06000024,Merthyr Tydfil,utla,2022-09-30,3,,0
W06000024,Merthyr Tydfil,utla,2022-09-29,2,,0
W06000024,Merthyr Tydfil,utla,2022-09-28,2,,0
W06000024,Merthyr Tydfil,utla,2022-09-27,3,,0
W06000024,Merthyr Tydfil,utla,2022-09-26,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-25,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-24,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-23,4,,0
W06000024,Merthyr Tydfil,utla,2022-09-22,1,,0
W06000024,Merthyr Tydfil,utla,2022-09-21,4,,0
W06000024,Merthyr Tydfil,utla,2022-09-20,3,,0
W06000024,Merthyr Tydfil,utla,2022-09-19,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-18,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-17,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-16,1,,0
W06000024,Merthyr Tydfil,utla,2022-09-15,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-14,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-13,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-12,1,,0
W06000024,Merthyr Tydfil,utla,2022-09-11,1,,0
W06000024,Merthyr Tydfil,utla,2022-09-10,1,,0
W06000024,Merthyr Tydfil,utla,2022-09-09,2,,0
W06000024,Merthyr Tydfil,utla,2022-09-08,2,,0
W06000024,Merthyr Tydfil,utla,2022-09-07,0,,0
W06000024,Merthyr Tydfil,utla,2022-09-06,1,,0
W06000024,Merthyr Tydfil,utla,2022-09-05,1,,0
W06000024,Merthyr Tydfil,utla,2022-09-04,0,,0
