areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
W06000023,Powys,utla,2022-11-17,,,0
W06000023,Powys,utla,2022-11-16,0,,0
W06000023,Powys,utla,2022-11-15,0,,0
W06000023,Powys,utla,2022-11-14,0,,0
W06000023,Powys,utla,2022-11-13,1,,0
W06000023,Powys,utla,2022-11-12,1,,0
W06000023,Powys,utla,2022-11-11,0,,0
W06000023,Powys,utla,2022-11-10,0,,0
W06000023,Powys,utla,2022-11-09,0,,0
W06000023,Powys,utla,2022-11-08,0,,0
W06000023,Powys,utla,2022-11-07,1,,0
W06000023,Powys,utla,2022-11-06,0,,0
W06000023,Powys,utla,2022-11-05,0,,0
W06000023,Powys,utla,2022-11-04,1,,0
W06000023,Powys,utla,2022-11-03,4,,0
W06000023,Powys,utla,2022-11-02,1,,0
W06000023,Powys,utla,2022-11-01,1,,0
W06000023,Powys,utla,2022-10-31,0,,0
W06000023,Powys,utla,2022-10-30,0,,0
W06000023,Powys,utla,2022-10-29,0,,0
W06000023,Powys,utla,2022-10-28,2,,0
W06000023,Powys,utla,2022-10-27,2,,0
W06000023,Powys,utla,2022-10-26,4,,0
W06000023,Powys,utla,2022-10-25,3,,0
W06000023,Powys,utla,2022-10-24,4,,0
W06000023,Powys,utla,2022-10-23,0,,0
W06000023,Powys,utla,2022-10-22,1,,0
W06000023,Powys,utla,2022-10-21,7,,0
W06000023,Powys,utla,2022-10-20,2,,0
W06000023,Powys,utla,2022-10-19,2,,0
W06000023,Powys,utla,2022-10-18,1,,0
W06000023,Powys,utla,2022-10-17,2,,0
W06000023,Powys,utla,2022-10-16,0,,0
W06000023,Powys,utla,2022-10-15,2,,0
W06000023,Powys,utla,2022-10-14,4,,0
W06000023,Powys,utla,2022-10-13,2,,0
W06000023,Powys,utla,2022-10-12,4,,0
W06000023,Powys,utla,2022-10-11,2,,0
W06000023,Powys,utla,2022-10-10,1,,0
W06000023,Powys,utla,2022-10-09,1,,0
W06000023,Powys,utla,2022-10-08,0,,0
W06000023,Powys,utla,2022-10-07,1,,0
W06000023,Powys,utla,2022-10-06,0,,0
W06000023,Powys,utla,2022-10-05,2,,0
W06000023,Powys,utla,2022-10-04,2,,0
W06000023,Powys,utla,2022-10-03,3,,0
W06000023,Powys,utla,2022-10-02,0,,0
W06000023,Powys,utla,2022-10-01,0,,0
W06000023,Powys,utla,2022-09-30,5,,0
W06000023,Powys,utla,2022-09-29,0,,0
W06000023,Powys,utla,2022-09-28,6,,0
W06000023,Powys,utla,2022-09-27,1,,0
W06000023,Powys,utla,2022-09-26,0,,0
W06000023,Powys,utla,2022-09-25,2,,0
W06000023,Powys,utla,2022-09-24,0,,0
W06000023,Powys,utla,2022-09-23,1,,0
W06000023,Powys,utla,2022-09-22,1,,0
W06000023,Powys,utla,2022-09-21,1,,0
W06000023,Powys,utla,2022-09-20,1,,0
W06000023,Powys,utla,2022-09-19,0,,0
W06000023,Powys,utla,2022-09-18,0,,0
W06000023,Powys,utla,2022-09-17,1,,0
W06000023,Powys,utla,2022-09-16,1,,0
W06000023,Powys,utla,2022-09-15,0,,0
W06000023,Powys,utla,2022-09-14,1,,0
W06000023,Powys,utla,2022-09-13,2,,0
W06000023,Powys,utla,2022-09-12,0,,0
W06000023,Powys,utla,2022-09-11,0,,0
W06000023,Powys,utla,2022-09-10,1,,0
W06000023,Powys,utla,2022-09-09,3,,0
W06000023,Powys,utla,2022-09-08,0,,0
W06000023,Powys,utla,2022-09-07,0,,0
W06000023,Powys,utla,2022-09-06,4,,0
W06000023,Powys,utla,2022-09-05,4,,0
W06000023,Powys,utla,2022-09-04,0,,0
W06000023,Powys,utla,2022-09-03,0,,0
W06000023,Powys,utla,2022-09-02,0,,0
W06000023,Powys,utla,2022-09-01,0,,0
W06000023,Powys,utla,2022-08-31,0,,0
W06000023,Powys,utla,2022-08-30,2,,0
W06000023,Powys,utla,2022-08-29,1,,0
W06000023,Powys,utla,2022-08-28,0,,0
W06000023,Powys,utla,2022-08-27,0,,0
W06000023,Powys,utla,2022-08-26,2,,0
W06000023,Powys,utla,2022-08-25,3,,0
W06000023,Powys,utla,2022-08-24,1,,0
W06000023,Powys,utla,2022-08-23,3,,0
W06000023,Powys,utla,2022-08-22,0,,0
W06000023,Powys,utla,2022-08-21,1,,0
W06000023,Powys,utla,2022-08-20,2,,0
W06000023,Powys,utla,2022-08-19,2,,0
W06000023,Powys,utla,2022-08-18,0,,0
W06000023,Powys,utla,2022-08-17,2,,0
W06000023,Powys,utla,2022-08-16,1,,0
W06000023,Powys,utla,2022-08-15,4,,0
W06000023,Powys,utla,2022-08-14,0,,0
W06000023,Powys,utla,2022-08-13,2,,0
W06000023,Powys,utla,2022-08-12,5,,0
W06000023,Powys,utla,2022-08-11,1,,0
W06000023,Powys,utla,2022-08-10,2,,0
W06000023,Powys,utla,2022-08-09,1,,0
W06000023,Powys,utla,2022-08-08,3,,0
W06000023,Powys,utla,2022-08-07,3,,0
W06000023,Powys,utla,2022-08-06,4,,0
W06000023,Powys,utla,2022-08-05,1,,0
W06000023,Powys,utla,2022-08-04,1,,0
W06000023,Powys,utla,2022-08-03,0,,0
W06000023,Powys,utla,2022-08-02,3,,0
W06000023,Powys,utla,2022-08-01,1,,0
W06000023,Powys,utla,2022-07-31,0,,0
W06000023,Powys,utla,2022-07-30,0,,0
W06000023,Powys,utla,2022-07-29,5,,0
W06000023,Powys,utla,2022-07-28,3,,0
W06000023,Powys,utla,2022-07-27,0,,0
W06000023,Powys,utla,2022-07-26,3,,0
W06000023,Powys,utla,2022-07-25,3,,0
W06000023,Powys,utla,2022-07-24,3,,0
W06000023,Powys,utla,2022-07-23,1,,0
W06000023,Powys,utla,2022-07-22,2,,0
W06000023,Powys,utla,2022-07-21,1,,0
W06000023,Powys,utla,2022-07-20,1,,0
W06000023,Powys,utla,2022-07-19,3,,0
W06000023,Powys,utla,2022-07-18,2,,0
W06000023,Powys,utla,2022-07-17,1,,0
W06000023,Powys,utla,2022-07-16,2,,0
W06000023,Powys,utla,2022-07-15,2,,0
