areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
E06000001,Hartlepool,utla,2022-11-16,6,,43
E06000001,Hartlepool,utla,2022-11-15,2,,37
E06000001,Hartlepool,utla,2022-11-14,5,0,67
E06000001,Hartlepool,utla,2022-11-13,3,0,32
E06000001,Hartlepool,utla,2022-11-12,5,0,176
E06000001,Hartlepool,utla,2022-11-11,0,0,45
E06000001,Hartlepool,utla,2022-11-10,11,0,66
E06000001,Hartlepool,utla,2022-11-09,8,1,50
E06000001,Hartlepool,utla,2022-11-08,4,2,55
E06000001,Hartlepool,utla,2022-11-07,9,0,152
E06000001,Hartlepool,utla,2022-11-06,13,0,41
E06000001,Hartlepool,utla,2022-11-05,7,0,30
E06000001,Hartlepool,utla,2022-11-04,6,0,66
E06000001,Hartlepool,utla,2022-11-03,2,0,119
E06000001,Hartlepool,utla,2022-11-02,5,0,48
E06000001,Hartlepool,utla,2022-11-01,5,0,53
E06000001,Hartlepool,utla,2022-10-31,5,1,49
E06000001,Hartlepool,utla,2022-10-30,2,0,43
E06000001,Hartlepool,utla,2022-10-29,2,0,34
E06000001,Hartlepool,utla,2022-10-28,5,0,110
E06000001,Hartlepool,utla,2022-10-27,4,0,64
E06000001,Hartlepool,utla,2022-10-26,9,1,68
E06000001,Hartlepool,utla,2022-10-25,12,0,161
E06000001,Hartlepool,utla,2022-10-24,13,0,76
E06000001,Hartlepool,utla,2022-10-23,4,0,42
E06000001,Hartlepool,utla,2022-10-22,6,0,50
E06000001,Hartlepool,utla,2022-10-21,8,0,70
E06000001,Hartlepool,utla,2022-10-20,9,0,112
E06000001,Hartlepool,utla,2022-10-19,7,1,167
E06000001,Hartlepool,utla,2022-10-18,13,0,76
E06000001,Hartlepool,utla,2022-10-17,10,0,92
E06000001,Hartlepool,utla,2022-10-16,13,0,59
E06000001,Hartlepool,utla,2022-10-15,2,1,48
E06000001,Hartlepool,utla,2022-10-14,10,0,78
E06000001,Hartlepool,utla,2022-10-13,9,0,122
E06000001,Hartlepool,utla,2022-10-12,8,0,114
E06000001,Hartlepool,utla,2022-10-11,11,0,84
E06000001,Hartlepool,utla,2022-10-10,8,0,104
