areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
N09000009,Mid Ulster,utla,2022-05-19,4,0,
N09000009,Mid Ulster,utla,2022-05-18,11,0,
N09000009,Mid Ulster,utla,2022-05-17,6,0,
N09000009,Mid Ulster,utla,2022-05-16,20,0,
N09000009,Mid Ulster,utla,2022-05-15,10,0,
N09000009,Mid Ulster,utla,2022-05-14,7,0,
N09000009,Mid Ulster,utla,2022-05-13,14,0,
N09000009,Mid Ulster,utla,2022-05-12,10,0,
N09000009,Mid Ulster,utla,2022-05-11,11,0,
N09000009,Mid Ulster,utla,2022-05-10,22,0,
N09000009,Mid Ulster,utla,2022-05-09,17,0,
N09000009,Mid Ulster,utla,2022-05-08,12,0,
N09000009,Mid Ulster,utla,2022-05-07,14,1,
N09000009,Mid Ulster,utla,2022-05-06,14,0,
N09000009,Mid Ulster,utla,2022-05-05,14,0,
N09000009,Mid Ulster,utla,2022-05-04,28,0,
N09000009,Mid Ulster,utla,2022-05-03,20,0,
N09000009,Mid Ulster,utla,2022-05-02,16,0,
N09000009,Mid Ulster,utla,2022-05-01,8,0,
N09000009,Mid Ulster,utla,2022-04-30,15,0,
N09000009,Mid Ulster,utla,2022-04-29,15,0,
N09000009,Mid Ulster,utla,2022-04-28,23,0,
N09000009,Mid Ulster,utla,2022-04-27,20,0,
N09000009,Mid Ulster,utla,2022-04-26,22,0,
N09000009,Mid Ulster,utla,2022-04-25,41,1,
N09000009,Mid Ulster,utla,2022-04-24,35,0,
N09000009,Mid Ulster,utla,2022-04-23,25,0,
N09000009,Mid Ulster,utla,2022-04-22,22,0,
N09000009,Mid Ulster,utla,2022-04-21,36,0,
N09000009,Mid Ulster,utla,2022-04-20,36,0,
N09000009,Mid Ulster,utla,2022-04-19,43,0,
N09000009,Mid Ulster,utla,2022-04-18,33,0,
N09000009,Mid Ulster,utla,2022-04-17,19,0,
N09000009,Mid Ulster,utla,2022-04-16,18,0,
N09000009,Mid Ulster,utla,2022-04-15,26,0,
N09000009,Mid Ulster,utla,2022-04-14,20,0,
N09000009,Mid Ulster,utla,2022-04-13,35,0,
N09000009,Mid Ulster,utla,2022-04-12,36,1,
N09000009,Mid Ulster,utla,2022-04-11,38,0,
N09000009,Mid Ulster,utla,2022-04-10,29,0,
N09000009,Mid Ulster,utla,2022-04-09,33,1,
N09000009,Mid Ulster,utla,2022-04-08,33,0,
N09000009,Mid Ulster,utla,2022-04-07,37,0,
N09000009,Mid Ulster,utla,2022-04-06,45,0,
N09000009,Mid Ulster,utla,2022-04-05,68,0,
N09000009,Mid Ulster,utla,2022-04-04,83,0,
N09000009,Mid Ulster,utla,2022-04-03,55,0,
N09000009,Mid Ulster,utla,2022-04-02,48,1,
N09000009,Mid Ulster,utla,2022-04-01,54,0,
N09000009,Mid Ulster,utla,2022-03-31,64,0,
N09000009,Mid Ulster,utla,2022-03-30,69,0,
N09000009,Mid Ulster,utla,2022-03-29,77,1,
N09000009,Mid Ulster,utla,2022-03-28,87,0,
N09000009,Mid Ulster,utla,2022-03-27,73,0,
N09000009,Mid Ulster,utla,2022-03-26,60,0,
N09000009,Mid Ulster,utla,2022-03-25,71,1,
N09000009,Mid Ulster,utla,2022-03-24,111,0,
N09000009,Mid Ulster,utla,2022-03-23,131,0,
N09000009,Mid Ulster,utla,2022-03-22,122,0,
N09000009,Mid Ulster,utla,2022-03-21,169,0,
N09000009,Mid Ulster,utla,2022-03-20,128,0,
N09000009,Mid Ulster,utla,2022-03-19,99,0,
N09000009,Mid Ulster,utla,2022-03-18,105,0,
N09000009,Mid Ulster,utla,2022-03-17,84,0,
N09000009,Mid Ulster,utla,2022-03-16,113,1,
N09000009,Mid Ulster,utla,2022-03-15,122,0,
N09000009,Mid Ulster,utla,2022-03-14,117,0,
N09000009,Mid Ulster,utla,2022-03-13,94,0,
N09000009,Mid Ulster,utla,2022-03-12,77,0,
N09000009,Mid Ulster,utla,2022-03-11,107,1,
N09000009,Mid Ulster,utla,2022-03-10,98,0,
N09000009,Mid Ulster,utla,2022-03-09,122,0,
N09000009,Mid Ulster,utla,2022-03-08,131,0,
N09000009,Mid Ulster,utla,2022-03-07,142,0,
N09000009,Mid Ulster,utla,2022-03-06,97,0,
N09000009,Mid Ulster,utla,2022-03-05,97,1,
N09000009,Mid Ulster,utla,2022-03-04,91,0,
N09000009,Mid Ulster,utla,2022-03-03,113,0,
N09000009,Mid Ulster,utla,2022-03-02,115,1,
N09000009,Mid Ulster,utla,2022-03-01,124,0,
N09000009,Mid Ulster,utla,2022-02-28,126,1,
N09000009,Mid Ulster,utla,2022-02-27,110,1,
N09000009,Mid Ulster,utla,2022-02-26,72,0,
N09000009,Mid Ulster,utla,2022-02-25,103,2,
N09000009,Mid Ulster,utla,2022-02-24,88,1,
N09000009,Mid Ulster,utla,2022-02-23,130,0,
N09000009,Mid Ulster,utla,2022-02-22,166,1,
N09000009,Mid Ulster,utla,2022-02-21,212,0,
N09000009,Mid Ulster,utla,2022-02-20,122,0,
N09000009,Mid Ulster,utla,2022-02-19,135,0,
N09000009,Mid Ulster,utla,2022-02-18,148,0,
N09000009,Mid Ulster,utla,2022-02-17,154,0,
N09000009,Mid Ulster,utla,2022-02-16,214,0,
N09000009,Mid Ulster,utla,2022-02-15,210,1,
N09000009,Mid Ulster,utla,2022-02-14,216,1,
N09000009,Mid Ulster,utla,2022-02-13,148,0,
N09000009,Mid Ulster,utla,2022-02-12,171,1,
N09000009,Mid Ulster,utla,2022-02-11,175,1,
N09000009,Mid Ulster,utla,2022-02-10,188,0,
N09000009,Mid Ulster,utla,2022-02-09,211,1,
N09000009,Mid Ulster,utla,2022-02-08,274,3,
N09000009,Mid Ulster,utla,2022-02-07,297,0,
N09000009,Mid Ulster,utla,2022-02-06,187,0,
N09000009,Mid Ulster,utla,2022-02-05,183,0,
N09000009,Mid Ulster,utla,2022-02-04,235,0,
N09000009,Mid Ulster,utla,2022-02-03,277,0,
N09000009,Mid Ulster,utla,2022-02-02,306,1,
N09000009,Mid Ulster,utla,2022-02-01,329,0,
N09000009,Mid Ulster,utla,2022-01-31,369,0,
N09000009,Mid Ulster,utla,2022-01-30,285,1,
N09000009,Mid Ulster,utla,2022-01-29,262,0,
N09000009,Mid Ulster,utla,2022-01-28,230,1,
N09000009,Mid Ulster,utla,2022-01-27,285,1,
N09000009,Mid Ulster,utla,2022-01-26,345,0,
N09000009,Mid Ulster,utla,2022-01-25,401,1,
N09000009,Mid Ulster,utla,2022-01-24,396,1,
N09000009,Mid Ulster,utla,2022-01-23,334,1,
N09000009,Mid Ulster,utla,2022-01-22,246,1,
N09000009,Mid Ulster,utla,2022-01-21,289,0,
N09000009,Mid Ulster,utla,2022-01-20,313,1,
N09000009,Mid Ulster,utla,2022-01-19,306,0,
N09000009,Mid Ulster,utla,2022-01-18,371,0,
N09000009,Mid Ulster,utla,2022-01-17,382,0,
N09000009,Mid Ulster,utla,2022-01-16,297,0,
N09000009,Mid Ulster,utla,2022-01-15,278,0,
N09000009,Mid Ulster,utla,2022-01-14,256,0,
N09000009,Mid Ulster,utla,2022-01-13,247,0,
N09000009,Mid Ulster,utla,2022-01-12,273,0,
N09000009,Mid Ulster,utla,2022-01-11,294,0,
N09000009,Mid Ulster,utla,2022-01-10,376,0,
N09000009,Mid Ulster,utla,2022-01-09,265,2,
N09000009,Mid Ulster,utla,2022-01-08,246,0,
N09000009,Mid Ulster,utla,2022-01-07,245,0,
N09000009,Mid Ulster,utla,2022-01-06,337,0,
N09000009,Mid Ulster,utla,2022-01-05,658,1,
N09000009,Mid Ulster,utla,2022-01-04,787,0,
N09000009,Mid Ulster,utla,2022-01-03,672,0,
N09000009,Mid Ulster,utla,2022-01-02,592,0,
