areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
S12000014,Falkirk,utla,2022-11-13,4,,
S12000014,Falkirk,utla,2022-11-12,4,,
S12000014,Falkirk,utla,2022-11-11,6,,
S12000014,Falkirk,utla,2022-11-10,14,,
S12000014,Falkirk,utla,2022-11-09,7,,
S12000014,Falkirk,utla,2022-11-08,11,,
S12000014,Falkirk,utla,2022-11-07,10,,
S12000014,Falkirk,utla,2022-11-06,14,,
S12000014,Falkirk,utla,2022-11-05,17,,
S12000014,Falkirk,utla,2022-11-04,10,,
S12000014,Falkirk,utla,2022-11-03,14,,
S12000014,Falkirk,utla,2022-11-02,6,,
S12000014,Falkirk,utla,2022-11-01,14,,
S12000014,Falkirk,utla,2022-10-31,16,,
S12000014,Falkirk,utla,2022-10-30,10,,
S12000014,Falkirk,utla,2022-10-29,11,,
S12000014,Falkirk,utla,2022-10-28,16,,
S12000014,Falkirk,utla,2022-10-27,11,,
S12000014,Falkirk,utla,2022-10-26,12,,
S12000014,Falkirk,utla,2022-10-25,11,,
S12000014,Falkirk,utla,2022-10-24,13,,
S12000014,Falkirk,utla,2022-10-23,21,,
S12000014,Falkirk,utla,2022-10-22,15,,
S12000014,Falkirk,utla,2022-10-21,17,,
S12000014,Falkirk,utla,2022-10-20,7,,
S12000014,Falkirk,utla,2022-10-19,10,,
S12000014,Falkirk,utla,2022-10-18,15,,
S12000014,Falkirk,utla,2022-10-17,15,,
S12000014,Falkirk,utla,2022-10-16,20,,
S12000014,Falkirk,utla,2022-10-15,13,,
S12000014,Falkirk,utla,2022-10-14,17,,
S12000014,Falkirk,utla,2022-10-13,19,,
S12000014,Falkirk,utla,2022-10-12,22,,
S12000014,Falkirk,utla,2022-10-11,15,,
S12000014,Falkirk,utla,2022-10-10,10,,
S12000014,Falkirk,utla,2022-10-09,10,,
S12000014,Falkirk,utla,2022-10-08,4,,
S12000014,Falkirk,utla,2022-10-07,16,,
S12000014,Falkirk,utla,2022-10-06,15,,
S12000014,Falkirk,utla,2022-10-05,11,,
S12000014,Falkirk,utla,2022-10-04,17,,
S12000014,Falkirk,utla,2022-10-03,19,,
S12000014,Falkirk,utla,2022-10-02,24,,
S12000014,Falkirk,utla,2022-10-01,15,,
S12000014,Falkirk,utla,2022-09-30,14,,
S12000014,Falkirk,utla,2022-09-29,13,,
S12000014,Falkirk,utla,2022-09-28,15,,
S12000014,Falkirk,utla,2022-09-27,11,,
S12000014,Falkirk,utla,2022-09-26,17,,
S12000014,Falkirk,utla,2022-09-25,21,,
S12000014,Falkirk,utla,2022-09-24,6,,
S12000014,Falkirk,utla,2022-09-23,15,,
S12000014,Falkirk,utla,2022-09-22,11,,
S12000014,Falkirk,utla,2022-09-21,11,,
S12000014,Falkirk,utla,2022-09-20,14,,
S12000014,Falkirk,utla,2022-09-19,17,,
S12000014,Falkirk,utla,2022-09-18,8,,
S12000014,Falkirk,utla,2022-09-17,14,,
S12000014,Falkirk,utla,2022-09-16,14,,
S12000014,Falkirk,utla,2022-09-15,10,,
S12000014,Falkirk,utla,2022-09-14,26,,
S12000014,Falkirk,utla,2022-09-13,24,,
S12000014,Falkirk,utla,2022-09-12,19,,
S12000014,Falkirk,utla,2022-09-11,15,,
S12000014,Falkirk,utla,2022-09-10,15,,
S12000014,Falkirk,utla,2022-09-09,12,,
S12000014,Falkirk,utla,2022-09-08,14,,
S12000014,Falkirk,utla,2022-09-07,11,,
S12000014,Falkirk,utla,2022-09-06,19,,
S12000014,Falkirk,utla,2022-09-05,25,,
S12000014,Falkirk,utla,2022-09-04,10,,
S12000014,Falkirk,utla,2022-09-03,16,,
S12000014,Falkirk,utla,2022-09-02,24,,
S12000014,Falkirk,utla,2022-09-01,9,,
S12000014,Falkirk,utla,2022-08-31,16,,
S12000014,Falkirk,utla,2022-08-30,12,,
S12000014,Falkirk,utla,2022-08-29,23,,
S12000014,Falkirk,utla,2022-08-28,11,,
S12000014,Falkirk,utla,2022-08-27,17,,
S12000014,Falkirk,utla,2022-08-26,10,,
S12000014,Falkirk,utla,2022-08-25,10,,
S12000014,Falkirk,utla,2022-08-24,14,,
S12000014,Falkirk,utla,2022-08-23,18,,
S12000014,Falkirk,utla,2022-08-22,14,,
S12000014,Falkirk,utla,2022-08-21,11,,
S12000014,Falkirk,utla,2022-08-20,20,,
S12000014,Falkirk,utla,2022-08-19,17,,
S12000014,Falkirk,utla,2022-08-18,11,,
S12000014,Falkirk,utla,2022-08-17,18,,
S12000014,Falkirk,utla,2022-08-16,17,,
S12000014,Falkirk,utla,2022-08-15,29,,
S12000014,Falkirk,utla,2022-08-14,12,,
S12000014,Falkirk,utla,2022-08-13,15,,
S12000014,Falkirk,utla,2022-08-12,23,,
S12000014,Falkirk,utla,2022-08-11,18,,
S12000014,Falkirk,utla,2022-08-10,18,,
S12000014,Falkirk,utla,2022-08-09,26,,
S12000014,Falkirk,utla,2022-08-08,23,,
S12000014,Falkirk,utla,2022-08-07,18,,
S12000014,Falkirk,utla,2022-08-06,19,,
S12000014,Falkirk,utla,2022-08-05,22,,
S12000014,Falkirk,utla,2022-08-04,33,,
S12000014,Falkirk,utla,2022-08-03,29,,
S12000014,Falkirk,utla,2022-08-02,22,,
S12000014,Falkirk,utla,2022-08-01,27,,
S12000014,Falkirk,utla,2022-07-31,18,,
S12000014,Falkirk,utla,2022-07-30,23,,
S12000014,Falkirk,utla,2022-07-29,24,,
S12000014,Falkirk,utla,2022-07-28,25,,
S12000014,Falkirk,utla,2022-07-27,26,,
S12000014,Falkirk,utla,2022-07-26,36,,
S12000014,Falkirk,utla,2022-07-25,33,,
S12000014,Falkirk,utla,2022-07-24,21,,
S12000014,Falkirk,utla,2022-07-23,30,,
S12000014,Falkirk,utla,2022-07-22,32,,
S12000014,Falkirk,utla,2022-07-21,39,,
S12000014,Falkirk,utla,2022-07-20,49,,
S12000014,Falkirk,utla,2022-07-19,50,,
S12000014,Falkirk,utla,2022-07-18,53,,
S12000014,Falkirk,utla,2022-07-17,47,,
S12000014,Falkirk,utla,2022-07-16,45,,
S12000014,Falkirk,utla,2022-07-15,50,,
S12000014,Falkirk,utla,2022-07-14,43,,
S12000014,Falkirk,utla,2022-07-13,65,,
S12000014,Falkirk,utla,2022-07-12,65,,
S12000014,Falkirk,utla,2022-07-11,83,,
S12000014,Falkirk,utla,2022-07-10,69,,
S12000014,Falkirk,utla,2022-07-09,47,,
S12000014,Falkirk,utla,2022-07-08,63,,
S12000014,Falkirk,utla,2022-07-07,57,,
S12000014,Falkirk,utla,2022-07-06,91,,
S12000014,Falkirk,utla,2022-07-05,84,,
S12000014,Falkirk,utla,2022-07-04,97,,
S12000014,Falkirk,utla,2022-07-03,62,,
S12000014,Falkirk,utla,2022-07-02,55,,
S12000014,Falkirk,utla,2022-07-01,79,,
S12000014,Falkirk,utla,2022-06-30,79,,
S12000014,Falkirk,utla,2022-06-29,68,,
S12000014,Falkirk,utla,2022-06-28,99,,
