areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
N09000004,Causeway Coast and Glens,utla,2022-05-19,11,0,
N09000004,Causeway Coast and Glens,utla,2022-05-18,17,1,
N09000004,Causeway Coast and Glens,utla,2022-05-17,18,0,
N09000004,Causeway Coast and Glens,utla,2022-05-16,23,1,
N09000004,Causeway Coast and Glens,utla,2022-05-15,23,0,
N09000004,Causeway Coast and Glens,utla,2022-05-14,15,0,
N09000004,Causeway Coast and Glens,utla,2022-05-13,8,0,
N09000004,Causeway Coast and Glens,utla,2022-05-12,12,1,
N09000004,Causeway Coast and Glens,utla,2022-05-11,17,0,
N09000004,Causeway Coast and Glens,utla,2022-05-10,18,0,
N09000004,Causeway Coast and Glens,utla,2022-05-09,20,0,
N09000004,Causeway Coast and Glens,utla,2022-05-08,25,0,
N09000004,Causeway Coast and Glens,utla,2022-05-07,16,0,
N09000004,Causeway Coast and Glens,utla,2022-05-06,15,0,
N09000004,Causeway Coast and Glens,utla,2022-05-05,16,0,
N09000004,Causeway Coast and Glens,utla,2022-05-04,23,0,
N09000004,Causeway Coast and Glens,utla,2022-05-03,27,0,
N09000004,Causeway Coast and Glens,utla,2022-05-02,16,0,
N09000004,Causeway Coast and Glens,utla,2022-05-01,20,0,
N09000004,Causeway Coast and Glens,utla,2022-04-30,17,1,
N09000004,Causeway Coast and Glens,utla,2022-04-29,30,0,
N09000004,Causeway Coast and Glens,utla,2022-04-28,21,0,
N09000004,Causeway Coast and Glens,utla,2022-04-27,26,0,
N09000004,Causeway Coast and Glens,utla,2022-04-26,22,0,
N09000004,Causeway Coast and Glens,utla,2022-04-25,23,0,
N09000004,Causeway Coast and Glens,utla,2022-04-24,29,0,
N09000004,Causeway Coast and Glens,utla,2022-04-23,24,0,
N09000004,Causeway Coast and Glens,utla,2022-04-22,45,0,
N09000004,Causeway Coast and Glens,utla,2022-04-21,50,1,
N09000004,Causeway Coast and Glens,utla,2022-04-20,58,1,
N09000004,Causeway Coast and Glens,utla,2022-04-19,43,0,
N09000004,Causeway Coast and Glens,utla,2022-04-18,46,0,
N09000004,Causeway Coast and Glens,utla,2022-04-17,25,1,
N09000004,Causeway Coast and Glens,utla,2022-04-16,31,0,
