areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
S12000019,Midlothian,utla,2022-11-13,5,,
S12000019,Midlothian,utla,2022-11-12,3,,
S12000019,Midlothian,utla,2022-11-11,1,,
S12000019,Midlothian,utla,2022-11-10,6,,
S12000019,Midlothian,utla,2022-11-09,2,,
S12000019,Midlothian,utla,2022-11-08,3,,
S12000019,Midlothian,utla,2022-11-07,9,,
S12000019,Midlothian,utla,2022-11-06,5,,
S12000019,Midlothian,utla,2022-11-05,1,,
S12000019,Midlothian,utla,2022-11-04,1,,
S12000019,Midlothian,utla,2022-11-03,4,,
S12000019,Midlothian,utla,2022-11-02,0,,
S12000019,Midlothian,utla,2022-11-01,8,,
S12000019,Midlothian,utla,2022-10-31,6,,
S12000019,Midlothian,utla,2022-10-30,3,,
S12000019,Midlothian,utla,2022-10-29,6,,
S12000019,Midlothian,utla,2022-10-28,11,,
S12000019,Midlothian,utla,2022-10-27,6,,
S12000019,Midlothian,utla,2022-10-26,6,,
S12000019,Midlothian,utla,2022-10-25,5,,
S12000019,Midlothian,utla,2022-10-24,8,,
S12000019,Midlothian,utla,2022-10-23,4,,
S12000019,Midlothian,utla,2022-10-22,10,,
S12000019,Midlothian,utla,2022-10-21,8,,
S12000019,Midlothian,utla,2022-10-20,8,,
S12000019,Midlothian,utla,2022-10-19,8,,
S12000019,Midlothian,utla,2022-10-18,6,,
S12000019,Midlothian,utla,2022-10-17,8,,
S12000019,Midlothian,utla,2022-10-16,8,,
S12000019,Midlothian,utla,2022-10-15,8,,
S12000019,Midlothian,utla,2022-10-14,10,,
S12000019,Midlothian,utla,2022-10-13,6,,
S12000019,Midlothian,utla,2022-10-12,7,,
S12000019,Midlothian,utla,2022-10-11,11,,
S12000019,Midlothian,utla,2022-10-10,5,,
S12000019,Midlothian,utla,2022-10-09,9,,
S12000019,Midlothian,utla,2022-10-08,11,,
S12000019,Midlothian,utla,2022-10-07,10,,
S12000019,Midlothian,utla,2022-10-06,16,,
S12000019,Midlothian,utla,2022-10-05,15,,
