areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
S12000030,Stirling,utla,2022-11-13,4,,
S12000030,Stirling,utla,2022-11-12,3,,
S12000030,Stirling,utla,2022-11-11,5,,
S12000030,Stirling,utla,2022-11-10,1,,
S12000030,Stirling,utla,2022-11-09,1,,
S12000030,Stirling,utla,2022-11-08,4,,
S12000030,Stirling,utla,2022-11-07,1,,
S12000030,Stirling,utla,2022-11-06,1,,
S12000030,Stirling,utla,2022-11-05,1,,
S12000030,Stirling,utla,2022-11-04,3,,
S12000030,Stirling,utla,2022-11-03,8,,
S12000030,Stirling,utla,2022-11-02,6,,
S12000030,Stirling,utla,2022-11-01,7,,
S12000030,Stirling,utla,2022-10-31,10,,
S12000030,Stirling,utla,2022-10-30,6,,
S12000030,Stirling,utla,2022-10-29,2,,
S12000030,Stirling,utla,2022-10-28,7,,
S12000030,Stirling,utla,2022-10-27,10,,
S12000030,Stirling,utla,2022-10-26,6,,
S12000030,Stirling,utla,2022-10-25,2,,
S12000030,Stirling,utla,2022-10-24,6,,
S12000030,Stirling,utla,2022-10-23,9,,
S12000030,Stirling,utla,2022-10-22,8,,
S12000030,Stirling,utla,2022-10-21,11,,
S12000030,Stirling,utla,2022-10-20,6,,
S12000030,Stirling,utla,2022-10-19,7,,
S12000030,Stirling,utla,2022-10-18,10,,
S12000030,Stirling,utla,2022-10-17,12,,
S12000030,Stirling,utla,2022-10-16,8,,
S12000030,Stirling,utla,2022-10-15,8,,
S12000030,Stirling,utla,2022-10-14,5,,
S12000030,Stirling,utla,2022-10-13,2,,
S12000030,Stirling,utla,2022-10-12,6,,
S12000030,Stirling,utla,2022-10-11,9,,
S12000030,Stirling,utla,2022-10-10,10,,
S12000030,Stirling,utla,2022-10-09,9,,
S12000030,Stirling,utla,2022-10-08,4,,
S12000030,Stirling,utla,2022-10-07,8,,
S12000030,Stirling,utla,2022-10-06,3,,
S12000030,Stirling,utla,2022-10-05,9,,
S12000030,Stirling,utla,2022-10-04,11,,
S12000030,Stirling,utla,2022-10-03,18,,
S12000030,Stirling,utla,2022-10-02,11,,
S12000030,Stirling,utla,2022-10-01,9,,
S12000030,Stirling,utla,2022-09-30,9,,
S12000030,Stirling,utla,2022-09-29,4,,
S12000030,Stirling,utla,2022-09-28,10,,
S12000030,Stirling,utla,2022-09-27,5,,
S12000030,Stirling,utla,2022-09-26,10,,
S12000030,Stirling,utla,2022-09-25,2,,
S12000030,Stirling,utla,2022-09-24,7,,
S12000030,Stirling,utla,2022-09-23,9,,
S12000030,Stirling,utla,2022-09-22,8,,
S12000030,Stirling,utla,2022-09-21,5,,
S12000030,Stirling,utla,2022-09-20,7,,
S12000030,Stirling,utla,2022-09-19,11,,
S12000030,Stirling,utla,2022-09-18,4,,
S12000030,Stirling,utla,2022-09-17,5,,
S12000030,Stirling,utla,2022-09-16,9,,
S12000030,Stirling,utla,2022-09-15,5,,
S12000030,Stirling,utla,2022-09-14,9,,
S12000030,Stirling,utla,2022-09-13,12,,
S12000030,Stirling,utla,2022-09-12,21,,
S12000030,Stirling,utla,2022-09-11,5,,
S12000030,Stirling,utla,2022-09-10,6,,
S12000030,Stirling,utla,2022-09-09,6,,
S12000030,Stirling,utla,2022-09-08,9,,
S12000030,Stirling,utla,2022-09-07,11,,
S12000030,Stirling,utla,2022-09-06,12,,
S12000030,Stirling,utla,2022-09-05,9,,
S12000030,Stirling,utla,2022-09-04,3,,
S12000030,Stirling,utla,2022-09-03,7,,
S12000030,Stirling,utla,2022-09-02,9,,
S12000030,Stirling,utla,2022-09-01,14,,
S12000030,Stirling,utla,2022-08-31,12,,
S12000030,Stirling,utla,2022-08-30,17,,
S12000030,Stirling,utla,2022-08-29,15,,
S12000030,Stirling,utla,2022-08-28,16,,
S12000030,Stirling,utla,2022-08-27,10,,
S12000030,Stirling,utla,2022-08-26,14,,
S12000030,Stirling,utla,2022-08-25,9,,
S12000030,Stirling,utla,2022-08-24,8,,
S12000030,Stirling,utla,2022-08-23,13,,
S12000030,Stirling,utla,2022-08-22,13,,
S12000030,Stirling,utla,2022-08-21,9,,
S12000030,Stirling,utla,2022-08-20,6,,
S12000030,Stirling,utla,2022-08-19,7,,
S12000030,Stirling,utla,2022-08-18,9,,
S12000030,Stirling,utla,2022-08-17,12,,
S12000030,Stirling,utla,2022-08-16,9,,
S12000030,Stirling,utla,2022-08-15,6,,
S12000030,Stirling,utla,2022-08-14,15,,
S12000030,Stirling,utla,2022-08-13,8,,
S12000030,Stirling,utla,2022-08-12,16,,
S12000030,Stirling,utla,2022-08-11,19,,
S12000030,Stirling,utla,2022-08-10,13,,
S12000030,Stirling,utla,2022-08-09,16,,
S12000030,Stirling,utla,2022-08-08,8,,
S12000030,Stirling,utla,2022-08-07,13,,
S12000030,Stirling,utla,2022-08-06,5,,
S12000030,Stirling,utla,2022-08-05,14,,
S12000030,Stirling,utla,2022-08-04,19,,
S12000030,Stirling,utla,2022-08-03,13,,
S12000030,Stirling,utla,2022-08-02,12,,
S12000030,Stirling,utla,2022-08-01,7,,
S12000030,Stirling,utla,2022-07-31,12,,
S12000030,Stirling,utla,2022-07-30,16,,
S12000030,Stirling,utla,2022-07-29,16,,
S12000030,Stirling,utla,2022-07-28,10,,
S12000030,Stirling,utla,2022-07-27,11,,
S12000030,Stirling,utla,2022-07-26,18,,
S12000030,Stirling,utla,2022-07-25,13,,
S12000030,Stirling,utla,2022-07-24,13,,
S12000030,Stirling,utla,2022-07-23,11,,
S12000030,Stirling,utla,2022-07-22,17,,
S12000030,Stirling,utla,2022-07-21,17,,
S12000030,Stirling,utla,2022-07-20,29,,
S12000030,Stirling,utla,2022-07-19,31,,
S12000030,Stirling,utla,2022-07-18,21,,
S12000030,Stirling,utla,2022-07-17,19,,
S12000030,Stirling,utla,2022-07-16,11,,
S12000030,Stirling,utla,2022-07-15,23,,
S12000030,Stirling,utla,2022-07-14,28,,
S12000030,Stirling,utla,2022-07-13,27,,
S12000030,Stirling,utla,2022-07-12,30,,
S12000030,Stirling,utla,2022-07-11,35,,
S12000030,Stirling,utla,2022-07-10,30,,
S12000030,Stirling,utla,2022-07-09,30,,
S12000030,Stirling,utla,2022-07-08,32,,
S12000030,Stirling,utla,2022-07-07,35,,
S12000030,Stirling,utla,2022-07-06,51,,
S12000030,Stirling,utla,2022-07-05,49,,
S12000030,Stirling,utla,2022-07-04,49,,
S12000030,Stirling,utla,2022-07-03,46,,
S12000030,Stirling,utla,2022-07-02,36,,
S12000030,Stirling,utla,2022-07-01,41,,
S12000030,Stirling,utla,2022-06-30,36,,
S12000030,Stirling,utla,2022-06-29,50,,
S12000030,Stirling,utla,2022-06-28,43,,
S12000030,Stirling,utla,2022-06-27,45,,
S12000030,Stirling,utla,2022-06-26,47,,
S12000030,Stirling,utla,2022-06-25,36,,
S12000030,Stirling,utla,2022-06-24,43,,
S12000030,Stirling,utla,2022-06-23,45,,
S12000030,Stirling,utla,2022-06-22,46,,
S12000030,Stirling,utla,2022-06-21,60,,
S12000030,Stirling,utla,2022-06-20,49,,
S12000030,Stirling,utla,2022-06-19,42,,
S12000030,Stirling,utla,2022-06-18,39,,
S12000030,Stirling,utla,2022-06-17,36,,
S12000030,Stirling,utla,2022-06-16,54,,
S12000030,Stirling,utla,2022-06-15,44,,
S12000030,Stirling,utla,2022-06-14,38,,
S12000030,Stirling,utla,2022-06-13,35,,
S12000030,Stirling,utla,2022-06-12,35,,
S12000030,Stirling,utla,2022-06-11,23,,
S12000030,Stirling,utla,2022-06-10,21,,
S12000030,Stirling,utla,2022-06-09,21,,
S12000030,Stirling,utla,2022-06-08,25,,
S12000030,Stirling,utla,2022-06-07,33,,
S12000030,Stirling,utla,2022-06-06,44,,
S12000030,Stirling,utla,2022-06-05,27,,
S12000030,Stirling,utla,2022-06-04,17,,
S12000030,Stirling,utla,2022-06-03,22,,
S12000030,Stirling,utla,2022-06-02,19,,
S12000030,Stirling,utla,2022-06-01,15,0,
S12000030,Stirling,utla,2022-05-31,28,0,
S12000030,Stirling,utla,2022-05-30,26,0,
S12000030,Stirling,utla,2022-05-29,19,0,
S12000030,Stirling,utla,2022-05-28,21,0,
S12000030,Stirling,utla,2022-05-27,14,0,
S12000030,Stirling,utla,2022-05-26,8,0,
S12000030,Stirling,utla,2022-05-25,17,0,
S12000030,Stirling,utla,2022-05-24,12,0,
S12000030,Stirling,utla,2022-05-23,15,0,
S12000030,Stirling,utla,2022-05-22,19,0,
S12000030,Stirling,utla,2022-05-21,12,0,
S12000030,Stirling,utla,2022-05-20,15,1,
S12000030,Stirling,utla,2022-05-19,12,0,
S12000030,Stirling,utla,2022-05-18,10,0,
S12000030,Stirling,utla,2022-05-17,18,0,
S12000030,Stirling,utla,2022-05-16,25,0,
S12000030,Stirling,utla,2022-05-15,15,0,
S12000030,Stirling,utla,2022-05-14,11,0,
S12000030,Stirling,utla,2022-05-13,13,0,
S12000030,Stirling,utla,2022-05-12,13,0,
S12000030,Stirling,utla,2022-05-11,12,1,
S12000030,Stirling,utla,2022-05-10,18,0,
S12000030,Stirling,utla,2022-05-09,13,0,
S12000030,Stirling,utla,2022-05-08,19,0,
S12000030,Stirling,utla,2022-05-07,17,0,
S12000030,Stirling,utla,2022-05-06,15,0,
S12000030,Stirling,utla,2022-05-05,23,0,
S12000030,Stirling,utla,2022-05-04,20,1,
S12000030,Stirling,utla,2022-05-03,15,0,
S12000030,Stirling,utla,2022-05-02,26,0,
S12000030,Stirling,utla,2022-05-01,12,0,
S12000030,Stirling,utla,2022-04-30,22,0,
S12000030,Stirling,utla,2022-04-29,29,2,
S12000030,Stirling,utla,2022-04-28,37,0,
S12000030,Stirling,utla,2022-04-27,46,0,
S12000030,Stirling,utla,2022-04-26,64,0,
S12000030,Stirling,utla,2022-04-25,49,0,
S12000030,Stirling,utla,2022-04-24,39,1,
S12000030,Stirling,utla,2022-04-23,31,1,
S12000030,Stirling,utla,2022-04-22,45,0,
S12000030,Stirling,utla,2022-04-21,55,0,
S12000030,Stirling,utla,2022-04-20,57,0,
S12000030,Stirling,utla,2022-04-19,81,0,
S12000030,Stirling,utla,2022-04-18,62,1,
S12000030,Stirling,utla,2022-04-17,57,0,
S12000030,Stirling,utla,2022-04-16,66,0,
S12000030,Stirling,utla,2022-04-15,49,1,
S12000030,Stirling,utla,2022-04-14,67,0,
S12000030,Stirling,utla,2022-04-13,77,0,
S12000030,Stirling,utla,2022-04-12,93,0,
S12000030,Stirling,utla,2022-04-11,112,1,
S12000030,Stirling,utla,2022-04-10,88,0,
S12000030,Stirling,utla,2022-04-09,81,0,
S12000030,Stirling,utla,2022-04-08,68,0,
S12000030,Stirling,utla,2022-04-07,122,1,
