areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
N09000005,Derry City and Strabane,utla,2022-05-19,10,0,
N09000005,Derry City and Strabane,utla,2022-05-18,18,1,
N09000005,Derry City and Strabane,utla,2022-05-17,12,0,
N09000005,Derry City and Strabane,utla,2022-05-16,21,0,
N09000005,Derry City and Strabane,utla,2022-05-15,17,0,
N09000005,Derry City and Strabane,utla,2022-05-14,13,0,
N09000005,Derry City and Strabane,utla,2022-05-13,6,0,
N09000005,Derry City and Strabane,utla,2022-05-12,14,0,
N09000005,Derry City and Strabane,utla,2022-05-11,13,0,
N09000005,Derry City and Strabane,utla,2022-05-10,8,0,
N09000005,Derry City and Strabane,utla,2022-05-09,16,0,
N09000005,Derry City and Strabane,utla,2022-05-08,6,0,
N09000005,Derry City and Strabane,utla,2022-05-07,9,0,
N09000005,Derry City and Strabane,utla,2022-05-06,13,0,
N09000005,Derry City and Strabane,utla,2022-05-05,15,0,
N09000005,Derry City and Strabane,utla,2022-05-04,20,0,
N09000005,Derry City and Strabane,utla,2022-05-03,23,0,
N09000005,Derry City and Strabane,utla,2022-05-02,15,0,
N09000005,Derry City and Strabane,utla,2022-05-01,13,0,
N09000005,Derry City and Strabane,utla,2022-04-30,11,0,
N09000005,Derry City and Strabane,utla,2022-04-29,12,0,
N09000005,Derry City and Strabane,utla,2022-04-28,21,1,
N09000005,Derry City and Strabane,utla,2022-04-27,25,0,
N09000005,Derry City and Strabane,utla,2022-04-26,16,0,
N09000005,Derry City and Strabane,utla,2022-04-25,36,0,
N09000005,Derry City and Strabane,utla,2022-04-24,30,1,
N09000005,Derry City and Strabane,utla,2022-04-23,30,0,
N09000005,Derry City and Strabane,utla,2022-04-22,29,0,
N09000005,Derry City and Strabane,utla,2022-04-21,52,1,
N09000005,Derry City and Strabane,utla,2022-04-20,49,0,
N09000005,Derry City and Strabane,utla,2022-04-19,54,0,
N09000005,Derry City and Strabane,utla,2022-04-18,31,0,
N09000005,Derry City and Strabane,utla,2022-04-17,27,1,
N09000005,Derry City and Strabane,utla,2022-04-16,33,0,
N09000005,Derry City and Strabane,utla,2022-04-15,36,0,
N09000005,Derry City and Strabane,utla,2022-04-14,36,0,
N09000005,Derry City and Strabane,utla,2022-04-13,49,1,
N09000005,Derry City and Strabane,utla,2022-04-12,42,0,
N09000005,Derry City and Strabane,utla,2022-04-11,72,0,
N09000005,Derry City and Strabane,utla,2022-04-10,54,0,
N09000005,Derry City and Strabane,utla,2022-04-09,41,1,
N09000005,Derry City and Strabane,utla,2022-04-08,44,1,
N09000005,Derry City and Strabane,utla,2022-04-07,57,0,
N09000005,Derry City and Strabane,utla,2022-04-06,63,0,
N09000005,Derry City and Strabane,utla,2022-04-05,66,1,
N09000005,Derry City and Strabane,utla,2022-04-04,100,0,
N09000005,Derry City and Strabane,utla,2022-04-03,80,1,
N09000005,Derry City and Strabane,utla,2022-04-02,48,0,
N09000005,Derry City and Strabane,utla,2022-04-01,78,0,
N09000005,Derry City and Strabane,utla,2022-03-31,85,0,
N09000005,Derry City and Strabane,utla,2022-03-30,112,0,
N09000005,Derry City and Strabane,utla,2022-03-29,126,1,
N09000005,Derry City and Strabane,utla,2022-03-28,147,0,
N09000005,Derry City and Strabane,utla,2022-03-27,118,1,
N09000005,Derry City and Strabane,utla,2022-03-26,104,0,
N09000005,Derry City and Strabane,utla,2022-03-25,131,1,
N09000005,Derry City and Strabane,utla,2022-03-24,157,0,
N09000005,Derry City and Strabane,utla,2022-03-23,197,0,
N09000005,Derry City and Strabane,utla,2022-03-22,231,1,
N09000005,Derry City and Strabane,utla,2022-03-21,264,0,
N09000005,Derry City and Strabane,utla,2022-03-20,204,0,
N09000005,Derry City and Strabane,utla,2022-03-19,151,0,
N09000005,Derry City and Strabane,utla,2022-03-18,127,0,
N09000005,Derry City and Strabane,utla,2022-03-17,138,0,
N09000005,Derry City and Strabane,utla,2022-03-16,181,0,
N09000005,Derry City and Strabane,utla,2022-03-15,200,0,
N09000005,Derry City and Strabane,utla,2022-03-14,199,0,
N09000005,Derry City and Strabane,utla,2022-03-13,166,0,
N09000005,Derry City and Strabane,utla,2022-03-12,123,0,
N09000005,Derry City and Strabane,utla,2022-03-11,165,0,
N09000005,Derry City and Strabane,utla,2022-03-10,166,0,
N09000005,Derry City and Strabane,utla,2022-03-09,181,0,
N09000005,Derry City and Strabane,utla,2022-03-08,228,0,
N09000005,Derry City and Strabane,utla,2022-03-07,207,1,
N09000005,Derry City and Strabane,utla,2022-03-06,141,0,
N09000005,Derry City and Strabane,utla,2022-03-05,127,0,
N09000005,Derry City and Strabane,utla,2022-03-04,162,0,
N09000005,Derry City and Strabane,utla,2022-03-03,173,3,
N09000005,Derry City and Strabane,utla,2022-03-02,198,0,
N09000005,Derry City and Strabane,utla,2022-03-01,205,0,
N09000005,Derry City and Strabane,utla,2022-02-28,216,0,
N09000005,Derry City and Strabane,utla,2022-02-27,160,0,
N09000005,Derry City and Strabane,utla,2022-02-26,127,0,
N09000005,Derry City and Strabane,utla,2022-02-25,114,1,
N09000005,Derry City and Strabane,utla,2022-02-24,120,0,
N09000005,Derry City and Strabane,utla,2022-02-23,177,0,
N09000005,Derry City and Strabane,utla,2022-02-22,191,0,
N09000005,Derry City and Strabane,utla,2022-02-21,215,0,
N09000005,Derry City and Strabane,utla,2022-02-20,183,0,
N09000005,Derry City and Strabane,utla,2022-02-19,150,0,
N09000005,Derry City and Strabane,utla,2022-02-18,156,0,
N09000005,Derry City and Strabane,utla,2022-02-17,194,0,
N09000005,Derry City and Strabane,utla,2022-02-16,221,0,
N09000005,Derry City and Strabane,utla,2022-02-15,257,0,
N09000005,Derry City and Strabane,utla,2022-02-14,202,0,
N09000005,Derry City and Strabane,utla,2022-02-13,153,0,
N09000005,Derry City and Strabane,utla,2022-02-12,154,0,
N09000005,Derry City and Strabane,utla,2022-02-11,156,0,
N09000005,Derry City and Strabane,utla,2022-02-10,173,1,
N09000005,Derry City and Strabane,utla,2022-02-09,218,0,
N09000005,Derry City and Strabane,utla,2022-02-08,211,0,
N09000005,Derry City and Strabane,utla,2022-02-07,212,1,
N09000005,Derry City and Strabane,utla,2022-02-06,144,1,
N09000005,Derry City and Strabane,utla,2022-02-05,141,0,
N09000005,Derry City and Strabane,utla,2022-02-04,160,0,
N09000005,Derry City and Strabane,utla,2022-02-03,163,1,
N09000005,Derry City and Strabane,utla,2022-02-02,193,0,
N09000005,Derry City and Strabane,utla,2022-02-01,181,0,
N09000005,Derry City and Strabane,utla,2022-01-31,223,1,
N09000005,Derry City and Strabane,utla,2022-01-30,175,0,
N09000005,Derry City and Strabane,utla,2022-01-29,156,0,
N09000005,Derry City and Strabane,utla,2022-01-28,188,1,
N09000005,Derry City and Strabane,utla,2022-01-27,176,2,
N09000005,Derry City and Strabane,utla,2022-01-26,177,0,
N09000005,Derry City and Strabane,utla,2022-01-25,199,0,
N09000005,Derry City and Strabane,utla,2022-01-24,246,0,
N09000005,Derry City and Strabane,utla,2022-01-23,216,0,
N09000005,Derry City and Strabane,utla,2022-01-22,160,2,
N09000005,Derry City and Strabane,utla,2022-01-21,168,0,
N09000005,Derry City and Strabane,utla,2022-01-20,191,0,
N09000005,Derry City and Strabane,utla,2022-01-19,231,1,
N09000005,Derry City and Strabane,utla,2022-01-18,227,0,
N09000005,Derry City and Strabane,utla,2022-01-17,262,0,
N09000005,Derry City and Strabane,utla,2022-01-16,215,0,
N09000005,Derry City and Strabane,utla,2022-01-15,162,0,
N09000005,Derry City and Strabane,utla,2022-01-14,201,1,
N09000005,Derry City and Strabane,utla,2022-01-13,213,0,
N09000005,Derry City and Strabane,utla,2022-01-12,238,2,
N09000005,Derry City and Strabane,utla,2022-01-11,251,0,
N09000005,Derry City and Strabane,utla,2022-01-10,349,0,
N09000005,Derry City and Strabane,utla,2022-01-09,290,2,
N09000005,Derry City and Strabane,utla,2022-01-08,210,0,
N09000005,Derry City and Strabane,utla,2022-01-07,264,0,
N09000005,Derry City and Strabane,utla,2022-01-06,403,0,
N09000005,Derry City and Strabane,utla,2022-01-05,768,0,
