areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
S12000026,Scottish Borders,utla,2022-11-13,5,,
S12000026,Scottish Borders,utla,2022-11-12,9,,
S12000026,Scottish Borders,utla,2022-11-11,8,,
S12000026,Scottish Borders,utla,2022-11-10,3,,
S12000026,Scottish Borders,utla,2022-11-09,5,,
S12000026,Scottish Borders,utla,2022-11-08,18,,
S12000026,Scottish Borders,utla,2022-11-07,7,,
S12000026,Scottish Borders,utla,2022-11-06,2,,
S12000026,Scottish Borders,utla,2022-11-05,4,,
S12000026,Scottish Borders,utla,2022-11-04,8,,
S12000026,Scottish Borders,utla,2022-11-03,5,,
S12000026,Scottish Borders,utla,2022-11-02,11,,
S12000026,Scottish Borders,utla,2022-11-01,7,,
S12000026,Scottish Borders,utla,2022-10-31,14,,
S12000026,Scottish Borders,utla,2022-10-30,7,,
S12000026,Scottish Borders,utla,2022-10-29,7,,
S12000026,Scottish Borders,utla,2022-10-28,12,,
S12000026,Scottish Borders,utla,2022-10-27,8,,
S12000026,Scottish Borders,utla,2022-10-26,7,,
S12000026,Scottish Borders,utla,2022-10-25,12,,
S12000026,Scottish Borders,utla,2022-10-24,8,,
S12000026,Scottish Borders,utla,2022-10-23,11,,
S12000026,Scottish Borders,utla,2022-10-22,12,,
S12000026,Scottish Borders,utla,2022-10-21,11,,
S12000026,Scottish Borders,utla,2022-10-20,11,,
S12000026,Scottish Borders,utla,2022-10-19,4,,
S12000026,Scottish Borders,utla,2022-10-18,5,,
S12000026,Scottish Borders,utla,2022-10-17,14,,
S12000026,Scottish Borders,utla,2022-10-16,12,,
S12000026,Scottish Borders,utla,2022-10-15,9,,
S12000026,Scottish Borders,utla,2022-10-14,16,,
S12000026,Scottish Borders,utla,2022-10-13,15,,
S12000026,Scottish Borders,utla,2022-10-12,16,,
S12000026,Scottish Borders,utla,2022-10-11,16,,
S12000026,Scottish Borders,utla,2022-10-10,9,,
S12000026,Scottish Borders,utla,2022-10-09,13,,
S12000026,Scottish Borders,utla,2022-10-08,6,,
S12000026,Scottish Borders,utla,2022-10-07,13,,
S12000026,Scottish Borders,utla,2022-10-06,15,,
S12000026,Scottish Borders,utla,2022-10-05,23,,
S12000026,Scottish Borders,utla,2022-10-04,16,,
S12000026,Scottish Borders,utla,2022-10-03,15,,
S12000026,Scottish Borders,utla,2022-10-02,10,,
S12000026,Scottish Borders,utla,2022-10-01,7,,
S12000026,Scottish Borders,utla,2022-09-30,8,,
S12000026,Scottish Borders,utla,2022-09-29,11,,
S12000026,Scottish Borders,utla,2022-09-28,12,,
S12000026,Scottish Borders,utla,2022-09-27,6,,
S12000026,Scottish Borders,utla,2022-09-26,13,,
S12000026,Scottish Borders,utla,2022-09-25,9,,
S12000026,Scottish Borders,utla,2022-09-24,6,,
S12000026,Scottish Borders,utla,2022-09-23,11,,
S12000026,Scottish Borders,utla,2022-09-22,6,,
S12000026,Scottish Borders,utla,2022-09-21,12,,
S12000026,Scottish Borders,utla,2022-09-20,8,,
S12000026,Scottish Borders,utla,2022-09-19,4,,
S12000026,Scottish Borders,utla,2022-09-18,6,,
S12000026,Scottish Borders,utla,2022-09-17,7,,
S12000026,Scottish Borders,utla,2022-09-16,7,,
S12000026,Scottish Borders,utla,2022-09-15,9,,
S12000026,Scottish Borders,utla,2022-09-14,16,,
S12000026,Scottish Borders,utla,2022-09-13,13,,
S12000026,Scottish Borders,utla,2022-09-12,6,,
S12000026,Scottish Borders,utla,2022-09-11,10,,
S12000026,Scottish Borders,utla,2022-09-10,5,,
S12000026,Scottish Borders,utla,2022-09-09,5,,
S12000026,Scottish Borders,utla,2022-09-08,11,,
S12000026,Scottish Borders,utla,2022-09-07,8,,
S12000026,Scottish Borders,utla,2022-09-06,9,,
S12000026,Scottish Borders,utla,2022-09-05,13,,
S12000026,Scottish Borders,utla,2022-09-04,13,,
S12000026,Scottish Borders,utla,2022-09-03,9,,
S12000026,Scottish Borders,utla,2022-09-02,12,,
S12000026,Scottish Borders,utla,2022-09-01,7,,
S12000026,Scottish Borders,utla,2022-08-31,11,,
S12000026,Scottish Borders,utla,2022-08-30,12,,
S12000026,Scottish Borders,utla,2022-08-29,12,,
S12000026,Scottish Borders,utla,2022-08-28,13,,
S12000026,Scottish Borders,utla,2022-08-27,7,,
S12000026,Scottish Borders,utla,2022-08-26,10,,
S12000026,Scottish Borders,utla,2022-08-25,8,,
S12000026,Scottish Borders,utla,2022-08-24,8,,
S12000026,Scottish Borders,utla,2022-08-23,12,,
S12000026,Scottish Borders,utla,2022-08-22,16,,
