areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
S12000010,East Lothian,utla,2022-11-13,1,,
S12000010,East Lothian,utla,2022-11-12,2,,
S12000010,East Lothian,utla,2022-11-11,5,,
S12000010,East Lothian,utla,2022-11-10,3,,
S12000010,East Lothian,utla,2022-11-09,3,,
S12000010,East Lothian,utla,2022-11-08,8,,
S12000010,East Lothian,utla,2022-11-07,6,,
S12000010,East Lothian,utla,2022-11-06,7,,
S12000010,East Lothian,utla,2022-11-05,3,,
S12000010,East Lothian,utla,2022-11-04,7,,
S12000010,East Lothian,utla,2022-11-03,5,,
S12000010,East Lothian,utla,2022-11-02,7,,
S12000010,East Lothian,utla,2022-11-01,7,,
S12000010,East Lothian,utla,2022-10-31,6,,
S12000010,East Lothian,utla,2022-10-30,10,,
S12000010,East Lothian,utla,2022-10-29,4,,
S12000010,East Lothian,utla,2022-10-28,7,,
S12000010,East Lothian,utla,2022-10-27,6,,
S12000010,East Lothian,utla,2022-10-26,10,,
S12000010,East Lothian,utla,2022-10-25,7,,
S12000010,East Lothian,utla,2022-10-24,13,,
S12000010,East Lothian,utla,2022-10-23,11,,
S12000010,East Lothian,utla,2022-10-22,9,,
S12000010,East Lothian,utla,2022-10-21,15,,
S12000010,East Lothian,utla,2022-10-20,10,,
S12000010,East Lothian,utla,2022-10-19,15,,
S12000010,East Lothian,utla,2022-10-18,10,,
S12000010,East Lothian,utla,2022-10-17,20,,
S12000010,East Lothian,utla,2022-10-16,10,,
S12000010,East Lothian,utla,2022-10-15,4,,
S12000010,East Lothian,utla,2022-10-14,11,,
S12000010,East Lothian,utla,2022-10-13,11,,
S12000010,East Lothian,utla,2022-10-12,8,,
S12000010,East Lothian,utla,2022-10-11,7,,
S12000010,East Lothian,utla,2022-10-10,11,,
S12000010,East Lothian,utla,2022-10-09,15,,
S12000010,East Lothian,utla,2022-10-08,15,,
S12000010,East Lothian,utla,2022-10-07,10,,
S12000010,East Lothian,utla,2022-10-06,15,,
S12000010,East Lothian,utla,2022-10-05,15,,
S12000010,East Lothian,utla,2022-10-04,15,,
S12000010,East Lothian,utla,2022-10-03,14,,
S12000010,East Lothian,utla,2022-10-02,12,,
S12000010,East Lothian,utla,2022-10-01,14,,
S12000010,East Lothian,utla,2022-09-30,10,,
S12000010,East Lothian,utla,2022-09-29,14,,
S12000010,East Lothian,utla,2022-09-28,12,,
S12000010,East Lothian,utla,2022-09-27,20,,
S12000010,East Lothian,utla,2022-09-26,7,,
S12000010,East Lothian,utla,2022-09-25,11,,
S12000010,East Lothian,utla,2022-09-24,12,,
S12000010,East Lothian,utla,2022-09-23,11,,
S12000010,East Lothian,utla,2022-09-22,8,,
S12000010,East Lothian,utla,2022-09-21,17,,
S12000010,East Lothian,utla,2022-09-20,11,,
S12000010,East Lothian,utla,2022-09-19,9,,
S12000010,East Lothian,utla,2022-09-18,3,,
S12000010,East Lothian,utla,2022-09-17,5,,
S12000010,East Lothian,utla,2022-09-16,7,,
S12000010,East Lothian,utla,2022-09-15,11,,
S12000010,East Lothian,utla,2022-09-14,10,,
S12000010,East Lothian,utla,2022-09-13,9,,
S12000010,East Lothian,utla,2022-09-12,10,,
S12000010,East Lothian,utla,2022-09-11,9,,
S12000010,East Lothian,utla,2022-09-10,6,,
S12000010,East Lothian,utla,2022-09-09,5,,
S12000010,East Lothian,utla,2022-09-08,10,,
S12000010,East Lothian,utla,2022-09-07,12,,
S12000010,East Lothian,utla,2022-09-06,11,,
S12000010,East Lothian,utla,2022-09-05,13,,
S12000010,East Lothian,utla,2022-09-04,10,,
S12000010,East Lothian,utla,2022-09-03,15,,
S12000010,East Lothian,utla,2022-09-02,11,,
S12000010,East Lothian,utla,2022-09-01,9,,
S12000010,East Lothian,utla,2022-08-31,12,,
S12000010,East Lothian,utla,2022-08-30,14,,
S12000010,East Lothian,utla,2022-08-29,23,,
S12000010,East Lothian,utla,2022-08-28,11,,
S12000010,East Lothian,utla,2022-08-27,7,,
S12000010,East Lothian,utla,2022-08-26,10,,
S12000010,East Lothian,utla,2022-08-25,5,,
S12000010,East Lothian,utla,2022-08-24,14,,
S12000010,East Lothian,utla,2022-08-23,18,,
S12000010,East Lothian,utla,2022-08-22,16,,
S12000010,East Lothian,utla,2022-08-21,9,,
S12000010,East Lothian,utla,2022-08-20,12,,
S12000010,East Lothian,utla,2022-08-19,12,,
S12000010,East Lothian,utla,2022-08-18,12,,
S12000010,East Lothian,utla,2022-08-17,20,,
S12000010,East Lothian,utla,2022-08-16,17,,
S12000010,East Lothian,utla,2022-08-15,15,,
S12000010,East Lothian,utla,2022-08-14,15,,
S12000010,East Lothian,utla,2022-08-13,12,,
S12000010,East Lothian,utla,2022-08-12,12,,
S12000010,East Lothian,utla,2022-08-11,20,,
S12000010,East Lothian,utla,2022-08-10,18,,
S12000010,East Lothian,utla,2022-08-09,14,,
S12000010,East Lothian,utla,2022-08-08,25,,
S12000010,East Lothian,utla,2022-08-07,13,,
S12000010,East Lothian,utla,2022-08-06,7,,
S12000010,East Lothian,utla,2022-08-05,11,,
S12000010,East Lothian,utla,2022-08-04,17,,
S12000010,East Lothian,utla,2022-08-03,20,,
S12000010,East Lothian,utla,2022-08-02,18,,
S12000010,East Lothian,utla,2022-08-01,15,,
S12000010,East Lothian,utla,2022-07-31,9,,
S12000010,East Lothian,utla,2022-07-30,14,,
S12000010,East Lothian,utla,2022-07-29,10,,
S12000010,East Lothian,utla,2022-07-28,15,,
S12000010,East Lothian,utla,2022-07-27,20,,
S12000010,East Lothian,utla,2022-07-26,17,,
S12000010,East Lothian,utla,2022-07-25,29,,
S12000010,East Lothian,utla,2022-07-24,15,,
S12000010,East Lothian,utla,2022-07-23,16,,
S12000010,East Lothian,utla,2022-07-22,34,,
S12000010,East Lothian,utla,2022-07-21,30,,
S12000010,East Lothian,utla,2022-07-20,33,,
S12000010,East Lothian,utla,2022-07-19,41,,
S12000010,East Lothian,utla,2022-07-18,44,,
S12000010,East Lothian,utla,2022-07-17,34,,
S12000010,East Lothian,utla,2022-07-16,39,,
S12000010,East Lothian,utla,2022-07-15,47,,
S12000010,East Lothian,utla,2022-07-14,36,,
S12000010,East Lothian,utla,2022-07-13,38,,
S12000010,East Lothian,utla,2022-07-12,58,,
