areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
W06000013,Bridgend,utla,2022-11-17,,,0
W06000013,Bridgend,utla,2022-11-16,0,,0
W06000013,Bridgend,utla,2022-11-15,1,,0
W06000013,Bridgend,utla,2022-11-14,4,,0
W06000013,Bridgend,utla,2022-11-13,0,,0
W06000013,Bridgend,utla,2022-11-12,2,,0
W06000013,Bridgend,utla,2022-11-11,4,,0
W06000013,Bridgend,utla,2022-11-10,3,,0
W06000013,Bridgend,utla,2022-11-09,0,,0
W06000013,Bridgend,utla,2022-11-08,4,,0
W06000013,Bridgend,utla,2022-11-07,4,,0
W06000013,Bridgend,utla,2022-11-06,2,,0
W06000013,Bridgend,utla,2022-11-05,3,,0
W06000013,Bridgend,utla,2022-11-04,1,,0
W06000013,Bridgend,utla,2022-11-03,2,,0
W06000013,Bridgend,utla,2022-11-02,6,,0
W06000013,Bridgend,utla,2022-11-01,1,,0
W06000013,Bridgend,utla,2022-10-31,2,,0
W06000013,Bridgend,utla,2022-10-30,2,,0
W06000013,Bridgend,utla,2022-10-29,1,,0
W06000013,Bridgend,utla,2022-10-28,9,,0
W06000013,Bridgend,utla,2022-10-27,9,,0
W06000013,Bridgend,utla,2022-10-26,3,,0
W06000013,Bridgend,utla,2022-10-25,7,,0
W06000013,Bridgend,utla,2022-10-24,6,,0
W06000013,Bridgend,utla,2022-10-23,3,,0
W06000013,Bridgend,utla,2022-10-22,3,,0
W06000013,Bridgend,utla,2022-10-21,3,,0
W06000013,Bridgend,utla,2022-10-20,4,,0
W06000013,Bridgend,utla,2022-10-19,7,,0
W06000013,Bridgend,utla,2022-10-18,7,,0
W06000013,Bridgend,utla,2022-10-17,11,,0
W06000013,Bridgend,utla,2022-10-16,7,,0
W06000013,Bridgend,utla,2022-10-15,5,,0
W06000013,Bridgend,utla,2022-10-14,5,,0
W06000013,Bridgend,utla,2022-10-13,11,,0
W06000013,Bridgend,utla,2022-10-12,7,,0
W06000013,Bridgend,utla,2022-10-11,7,,0
W06000013,Bridgend,utla,2022-10-10,8,,0
W06000013,Bridgend,utla,2022-10-09,6,,0
W06000013,Bridgend,utla,2022-10-08,5,,0
W06000013,Bridgend,utla,2022-10-07,7,,0
W06000013,Bridgend,utla,2022-10-06,5,,0
W06000013,Bridgend,utla,2022-10-05,4,,0
W06000013,Bridgend,utla,2022-10-04,7,,0
W06000013,Bridgend,utla,2022-10-03,14,,0
W06000013,Bridgend,utla,2022-10-02,8,,0
W06000013,Bridgend,utla,2022-10-01,6,,0
W06000013,Bridgend,utla,2022-09-30,4,,0
W06000013,Bridgend,utla,2022-09-29,7,,0
W06000013,Bridgend,utla,2022-09-28,5,,0
W06000013,Bridgend,utla,2022-09-27,2,,0
W06000013,Bridgend,utla,2022-09-26,5,,0
W06000013,Bridgend,utla,2022-09-25,4,,0
W06000013,Bridgend,utla,2022-09-24,2,,0
W06000013,Bridgend,utla,2022-09-23,1,,0
W06000013,Bridgend,utla,2022-09-22,2,,0
W06000013,Bridgend,utla,2022-09-21,1,,0
W06000013,Bridgend,utla,2022-09-20,1,,0
W06000013,Bridgend,utla,2022-09-19,3,,0
W06000013,Bridgend,utla,2022-09-18,1,,0
W06000013,Bridgend,utla,2022-09-17,2,,0
W06000013,Bridgend,utla,2022-09-16,1,,0
W06000013,Bridgend,utla,2022-09-15,1,,0
W06000013,Bridgend,utla,2022-09-14,1,,0
W06000013,Bridgend,utla,2022-09-13,0,,0
W06000013,Bridgend,utla,2022-09-12,1,,0
W06000013,Bridgend,utla,2022-09-11,2,,0
W06000013,Bridgend,utla,2022-09-10,4,,0
W06000013,Bridgend,utla,2022-09-09,0,,0
W06000013,Bridgend,utla,2022-09-08,0,,0
W06000013,Bridgend,utla,2022-09-07,2,,0
W06000013,Bridgend,utla,2022-09-06,3,,0
W06000013,Bridgend,utla,2022-09-05,2,,0
W06000013,Bridgend,utla,2022-09-04,2,,0
W06000013,Bridgend,utla,2022-09-03,2,,0
W06000013,Bridgend,utla,2022-09-02,2,,0
W06000013,Bridgend,utla,2022-09-01,2,,0
W06000013,Bridgend,utla,2022-08-31,2,,0
W06000013,Bridgend,utla,2022-08-30,2,,0
