areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
E09000012,Hackney and City of London,utla,2022-11-16,11,,72
E09000012,Hackney and City of London,utla,2022-11-15,9,,68
E09000012,Hackney and City of London,utla,2022-11-14,12,0,91
E09000012,Hackney and City of London,utla,2022-11-13,5,0,50
E09000012,Hackney and City of London,utla,2022-11-12,6,0,48
E09000012,Hackney and City of London,utla,2022-11-11,7,0,69
E09000012,Hackney and City of London,utla,2022-11-10,3,0,68
E09000012,Hackney and City of London,utla,2022-11-09,9,0,103
E09000012,Hackney and City of London,utla,2022-11-08,10,0,121
E09000012,Hackney and City of London,utla,2022-11-07,18,0,219
E09000012,Hackney and City of London,utla,2022-11-06,4,0,105
E09000012,Hackney and City of London,utla,2022-11-05,6,0,101
E09000012,Hackney and City of London,utla,2022-11-04,13,0,265
E09000012,Hackney and City of London,utla,2022-11-03,12,0,280
E09000012,Hackney and City of London,utla,2022-11-02,9,0,344
E09000012,Hackney and City of London,utla,2022-11-01,19,1,206
E09000012,Hackney and City of London,utla,2022-10-31,13,0,366
E09000012,Hackney and City of London,utla,2022-10-30,11,0,113
E09000012,Hackney and City of London,utla,2022-10-29,12,1,144
E09000012,Hackney and City of London,utla,2022-10-28,3,0,236
E09000012,Hackney and City of London,utla,2022-10-27,13,0,215
E09000012,Hackney and City of London,utla,2022-10-26,15,1,305
E09000012,Hackney and City of London,utla,2022-10-25,12,0,246
E09000012,Hackney and City of London,utla,2022-10-24,13,1,331
E09000012,Hackney and City of London,utla,2022-10-23,8,0,187
E09000012,Hackney and City of London,utla,2022-10-22,16,0,201
E09000012,Hackney and City of London,utla,2022-10-21,17,0,244
E09000012,Hackney and City of London,utla,2022-10-20,20,0,325
E09000012,Hackney and City of London,utla,2022-10-19,18,1,322
E09000012,Hackney and City of London,utla,2022-10-18,28,0,302
E09000012,Hackney and City of London,utla,2022-10-17,20,1,557
E09000012,Hackney and City of London,utla,2022-10-16,19,1,197
E09000012,Hackney and City of London,utla,2022-10-15,18,0,242
E09000012,Hackney and City of London,utla,2022-10-14,32,1,275
E09000012,Hackney and City of London,utla,2022-10-13,21,0,391
E09000012,Hackney and City of London,utla,2022-10-12,27,0,341
