areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
N09000007,Lisburn and Castlereagh,utla,2022-05-19,26,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-18,28,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-17,32,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-16,46,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-15,28,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-14,21,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-13,24,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-12,21,1,
N09000007,Lisburn and Castlereagh,utla,2022-05-11,29,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-10,47,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-09,35,2,
N09000007,Lisburn and Castlereagh,utla,2022-05-08,32,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-07,19,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-06,29,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-05,25,1,
N09000007,Lisburn and Castlereagh,utla,2022-05-04,35,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-03,40,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-02,23,0,
N09000007,Lisburn and Castlereagh,utla,2022-05-01,19,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-30,22,1,
N09000007,Lisburn and Castlereagh,utla,2022-04-29,18,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-28,27,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-27,39,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-26,38,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-25,42,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-24,40,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-23,33,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-22,51,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-21,74,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-20,76,0,
N09000007,Lisburn and Castlereagh,utla,2022-04-19,76,1,
N09000007,Lisburn and Castlereagh,utla,2022-04-18,50,0,
