areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
N09000011,Ards and North Down,utla,2022-05-19,21,0,
N09000011,Ards and North Down,utla,2022-05-18,24,0,
N09000011,Ards and North Down,utla,2022-05-17,46,0,
N09000011,Ards and North Down,utla,2022-05-16,34,1,
N09000011,Ards and North Down,utla,2022-05-15,27,0,
N09000011,Ards and North Down,utla,2022-05-14,23,0,
N09000011,Ards and North Down,utla,2022-05-13,32,0,
N09000011,Ards and North Down,utla,2022-05-12,30,0,
N09000011,Ards and North Down,utla,2022-05-11,34,1,
N09000011,Ards and North Down,utla,2022-05-10,31,0,
N09000011,Ards and North Down,utla,2022-05-09,47,0,
N09000011,Ards and North Down,utla,2022-05-08,45,1,
N09000011,Ards and North Down,utla,2022-05-07,32,0,
N09000011,Ards and North Down,utla,2022-05-06,28,0,
N09000011,Ards and North Down,utla,2022-05-05,34,0,
N09000011,Ards and North Down,utla,2022-05-04,32,0,
N09000011,Ards and North Down,utla,2022-05-03,26,0,
N09000011,Ards and North Down,utla,2022-05-02,26,0,
N09000011,Ards and North Down,utla,2022-05-01,24,1,
N09000011,Ards and North Down,utla,2022-04-30,18,0,
N09000011,Ards and North Down,utla,2022-04-29,25,0,
N09000011,Ards and North Down,utla,2022-04-28,23,0,
N09000011,Ards and North Down,utla,2022-04-27,43,0,
N09000011,Ards and North Down,utla,2022-04-26,39,1,
N09000011,Ards and North Down,utla,2022-04-25,50,0,
N09000011,Ards and North Down,utla,2022-04-24,49,1,
N09000011,Ards and North Down,utla,2022-04-23,54,1,
N09000011,Ards and North Down,utla,2022-04-22,59,1,
N09000011,Ards and North Down,utla,2022-04-21,67,1,
N09000011,Ards and North Down,utla,2022-04-20,69,0,
N09000011,Ards and North Down,utla,2022-04-19,86,0,
N09000011,Ards and North Down,utla,2022-04-18,84,0,
N09000011,Ards and North Down,utla,2022-04-17,52,1,
N09000011,Ards and North Down,utla,2022-04-16,62,0,
N09000011,Ards and North Down,utla,2022-04-15,70,0,
N09000011,Ards and North Down,utla,2022-04-14,96,1,
N09000011,Ards and North Down,utla,2022-04-13,80,0,
N09000011,Ards and North Down,utla,2022-04-12,104,0,
N09000011,Ards and North Down,utla,2022-04-11,127,0,
N09000011,Ards and North Down,utla,2022-04-10,76,1,
N09000011,Ards and North Down,utla,2022-04-09,83,0,
N09000011,Ards and North Down,utla,2022-04-08,79,0,
N09000011,Ards and North Down,utla,2022-04-07,117,0,
N09000011,Ards and North Down,utla,2022-04-06,116,0,
N09000011,Ards and North Down,utla,2022-04-05,137,0,
N09000011,Ards and North Down,utla,2022-04-04,153,0,
N09000011,Ards and North Down,utla,2022-04-03,103,1,
N09000011,Ards and North Down,utla,2022-04-02,103,0,
N09000011,Ards and North Down,utla,2022-04-01,92,0,
N09000011,Ards and North Down,utla,2022-03-31,123,0,
N09000011,Ards and North Down,utla,2022-03-30,139,1,
N09000011,Ards and North Down,utla,2022-03-29,144,0,
N09000011,Ards and North Down,utla,2022-03-28,181,1,
N09000011,Ards and North Down,utla,2022-03-27,146,1,
N09000011,Ards and North Down,utla,2022-03-26,132,0,
N09000011,Ards and North Down,utla,2022-03-25,171,1,
N09000011,Ards and North Down,utla,2022-03-24,223,0,
N09000011,Ards and North Down,utla,2022-03-23,247,1,
N09000011,Ards and North Down,utla,2022-03-22,218,0,
N09000011,Ards and North Down,utla,2022-03-21,285,0,
N09000011,Ards and North Down,utla,2022-03-20,228,0,
N09000011,Ards and North Down,utla,2022-03-19,177,0,
N09000011,Ards and North Down,utla,2022-03-18,207,0,
N09000011,Ards and North Down,utla,2022-03-17,171,0,
N09000011,Ards and North Down,utla,2022-03-16,199,0,
N09000011,Ards and North Down,utla,2022-03-15,221,0,
N09000011,Ards and North Down,utla,2022-03-14,259,1,
N09000011,Ards and North Down,utla,2022-03-13,226,0,
N09000011,Ards and North Down,utla,2022-03-12,168,0,
N09000011,Ards and North Down,utla,2022-03-11,218,0,
N09000011,Ards and North Down,utla,2022-03-10,221,0,
N09000011,Ards and North Down,utla,2022-03-09,244,0,
N09000011,Ards and North Down,utla,2022-03-08,258,0,
N09000011,Ards and North Down,utla,2022-03-07,306,0,
N09000011,Ards and North Down,utla,2022-03-06,239,0,
N09000011,Ards and North Down,utla,2022-03-05,175,1,
N09000011,Ards and North Down,utla,2022-03-04,205,0,
N09000011,Ards and North Down,utla,2022-03-03,196,0,
N09000011,Ards and North Down,utla,2022-03-02,244,0,
N09000011,Ards and North Down,utla,2022-03-01,219,0,
N09000011,Ards and North Down,utla,2022-02-28,279,0,
N09000011,Ards and North Down,utla,2022-02-27,221,0,
N09000011,Ards and North Down,utla,2022-02-26,145,0,
N09000011,Ards and North Down,utla,2022-02-25,181,0,
N09000011,Ards and North Down,utla,2022-02-24,207,0,
N09000011,Ards and North Down,utla,2022-02-23,252,0,
N09000011,Ards and North Down,utla,2022-02-22,295,1,
N09000011,Ards and North Down,utla,2022-02-21,280,1,
N09000011,Ards and North Down,utla,2022-02-20,245,0,
N09000011,Ards and North Down,utla,2022-02-19,177,0,
N09000011,Ards and North Down,utla,2022-02-18,205,0,
N09000011,Ards and North Down,utla,2022-02-17,216,0,
N09000011,Ards and North Down,utla,2022-02-16,303,1,
N09000011,Ards and North Down,utla,2022-02-15,235,0,
N09000011,Ards and North Down,utla,2022-02-14,281,0,
N09000011,Ards and North Down,utla,2022-02-13,266,0,
N09000011,Ards and North Down,utla,2022-02-12,220,0,
N09000011,Ards and North Down,utla,2022-02-11,219,0,
N09000011,Ards and North Down,utla,2022-02-10,263,0,
N09000011,Ards and North Down,utla,2022-02-09,309,0,
