areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
S12000034,Aberdeenshire,utla,2022-11-13,10,,
S12000034,Aberdeenshire,utla,2022-11-12,7,,
S12000034,Aberdeenshire,utla,2022-11-11,15,,
S12000034,Aberdeenshire,utla,2022-11-10,13,,
S12000034,Aberdeenshire,utla,2022-11-09,17,,
S12000034,Aberdeenshire,utla,2022-11-08,14,,
S12000034,Aberdeenshire,utla,2022-11-07,14,,
S12000034,Aberdeenshire,utla,2022-11-06,15,,
S12000034,Aberdeenshire,utla,2022-11-05,9,,
S12000034,Aberdeenshire,utla,2022-11-04,11,,
S12000034,Aberdeenshire,utla,2022-11-03,8,,
S12000034,Aberdeenshire,utla,2022-11-02,5,,
S12000034,Aberdeenshire,utla,2022-11-01,18,,
S12000034,Aberdeenshire,utla,2022-10-31,16,,
S12000034,Aberdeenshire,utla,2022-10-30,16,,
S12000034,Aberdeenshire,utla,2022-10-29,15,,
S12000034,Aberdeenshire,utla,2022-10-28,19,,
S12000034,Aberdeenshire,utla,2022-10-27,18,,
S12000034,Aberdeenshire,utla,2022-10-26,14,,
S12000034,Aberdeenshire,utla,2022-10-25,22,,
S12000034,Aberdeenshire,utla,2022-10-24,22,,
S12000034,Aberdeenshire,utla,2022-10-23,13,,
S12000034,Aberdeenshire,utla,2022-10-22,17,,
S12000034,Aberdeenshire,utla,2022-10-21,16,,
S12000034,Aberdeenshire,utla,2022-10-20,8,,
S12000034,Aberdeenshire,utla,2022-10-19,17,,
S12000034,Aberdeenshire,utla,2022-10-18,14,,
S12000034,Aberdeenshire,utla,2022-10-17,28,,
S12000034,Aberdeenshire,utla,2022-10-16,15,,
S12000034,Aberdeenshire,utla,2022-10-15,13,,
S12000034,Aberdeenshire,utla,2022-10-14,29,,
S12000034,Aberdeenshire,utla,2022-10-13,25,,
S12000034,Aberdeenshire,utla,2022-10-12,25,,
S12000034,Aberdeenshire,utla,2022-10-11,31,,
S12000034,Aberdeenshire,utla,2022-10-10,14,,
S12000034,Aberdeenshire,utla,2022-10-09,21,,
S12000034,Aberdeenshire,utla,2022-10-08,24,,
S12000034,Aberdeenshire,utla,2022-10-07,24,,
S12000034,Aberdeenshire,utla,2022-10-06,20,,
S12000034,Aberdeenshire,utla,2022-10-05,18,,
S12000034,Aberdeenshire,utla,2022-10-04,30,,
S12000034,Aberdeenshire,utla,2022-10-03,39,,
S12000034,Aberdeenshire,utla,2022-10-02,17,,
S12000034,Aberdeenshire,utla,2022-10-01,22,,
S12000034,Aberdeenshire,utla,2022-09-30,17,,
S12000034,Aberdeenshire,utla,2022-09-29,21,,
S12000034,Aberdeenshire,utla,2022-09-28,31,,
S12000034,Aberdeenshire,utla,2022-09-27,21,,
S12000034,Aberdeenshire,utla,2022-09-26,28,,
S12000034,Aberdeenshire,utla,2022-09-25,15,,
S12000034,Aberdeenshire,utla,2022-09-24,25,,
S12000034,Aberdeenshire,utla,2022-09-23,18,,
S12000034,Aberdeenshire,utla,2022-09-22,17,,
S12000034,Aberdeenshire,utla,2022-09-21,23,,
S12000034,Aberdeenshire,utla,2022-09-20,16,,
S12000034,Aberdeenshire,utla,2022-09-19,15,,
S12000034,Aberdeenshire,utla,2022-09-18,15,,
S12000034,Aberdeenshire,utla,2022-09-17,14,,
S12000034,Aberdeenshire,utla,2022-09-16,18,,
S12000034,Aberdeenshire,utla,2022-09-15,29,,
S12000034,Aberdeenshire,utla,2022-09-14,27,,
S12000034,Aberdeenshire,utla,2022-09-13,13,,
S12000034,Aberdeenshire,utla,2022-09-12,23,,
S12000034,Aberdeenshire,utla,2022-09-11,18,,
S12000034,Aberdeenshire,utla,2022-09-10,13,,
S12000034,Aberdeenshire,utla,2022-09-09,11,,
S12000034,Aberdeenshire,utla,2022-09-08,21,,
S12000034,Aberdeenshire,utla,2022-09-07,22,,
S12000034,Aberdeenshire,utla,2022-09-06,28,,
S12000034,Aberdeenshire,utla,2022-09-05,19,,
S12000034,Aberdeenshire,utla,2022-09-04,24,,
S12000034,Aberdeenshire,utla,2022-09-03,14,,
S12000034,Aberdeenshire,utla,2022-09-02,21,,
S12000034,Aberdeenshire,utla,2022-09-01,22,,
S12000034,Aberdeenshire,utla,2022-08-31,17,,
S12000034,Aberdeenshire,utla,2022-08-30,32,,
S12000034,Aberdeenshire,utla,2022-08-29,14,,
S12000034,Aberdeenshire,utla,2022-08-28,27,,
S12000034,Aberdeenshire,utla,2022-08-27,20,,
S12000034,Aberdeenshire,utla,2022-08-26,11,,
S12000034,Aberdeenshire,utla,2022-08-25,25,,
S12000034,Aberdeenshire,utla,2022-08-24,11,,
S12000034,Aberdeenshire,utla,2022-08-23,29,,
S12000034,Aberdeenshire,utla,2022-08-22,28,,
S12000034,Aberdeenshire,utla,2022-08-21,21,,
S12000034,Aberdeenshire,utla,2022-08-20,14,,
S12000034,Aberdeenshire,utla,2022-08-19,15,,
S12000034,Aberdeenshire,utla,2022-08-18,14,,
S12000034,Aberdeenshire,utla,2022-08-17,14,,
S12000034,Aberdeenshire,utla,2022-08-16,30,,
S12000034,Aberdeenshire,utla,2022-08-15,28,,
S12000034,Aberdeenshire,utla,2022-08-14,19,,
S12000034,Aberdeenshire,utla,2022-08-13,28,,
S12000034,Aberdeenshire,utla,2022-08-12,21,,
S12000034,Aberdeenshire,utla,2022-08-11,36,,
S12000034,Aberdeenshire,utla,2022-08-10,30,,
