areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
E06000057,Northumberland,utla,2022-11-16,8,,136
E06000057,Northumberland,utla,2022-11-15,10,,105
E06000057,Northumberland,utla,2022-11-14,21,1,138
E06000057,Northumberland,utla,2022-11-13,13,2,106
E06000057,Northumberland,utla,2022-11-12,7,1,113
E06000057,Northumberland,utla,2022-11-11,20,2,182
E06000057,Northumberland,utla,2022-11-10,14,0,123
E06000057,Northumberland,utla,2022-11-09,23,0,214
E06000057,Northumberland,utla,2022-11-08,21,0,215
E06000057,Northumberland,utla,2022-11-07,22,2,277
E06000057,Northumberland,utla,2022-11-06,28,0,185
E06000057,Northumberland,utla,2022-11-05,19,1,164
E06000057,Northumberland,utla,2022-11-04,17,0,220
E06000057,Northumberland,utla,2022-11-03,17,4,304
E06000057,Northumberland,utla,2022-11-02,21,1,281
E06000057,Northumberland,utla,2022-11-01,29,2,314
E06000057,Northumberland,utla,2022-10-31,28,1,265
E06000057,Northumberland,utla,2022-10-30,27,1,245
E06000057,Northumberland,utla,2022-10-29,17,1,222
E06000057,Northumberland,utla,2022-10-28,32,3,277
E06000057,Northumberland,utla,2022-10-27,35,3,358
E06000057,Northumberland,utla,2022-10-26,40,1,330
E06000057,Northumberland,utla,2022-10-25,37,0,370
E06000057,Northumberland,utla,2022-10-24,38,3,404
E06000057,Northumberland,utla,2022-10-23,34,0,292
E06000057,Northumberland,utla,2022-10-22,33,2,355
E06000057,Northumberland,utla,2022-10-21,47,0,310
E06000057,Northumberland,utla,2022-10-20,30,0,311
E06000057,Northumberland,utla,2022-10-19,45,4,386
E06000057,Northumberland,utla,2022-10-18,47,1,594
E06000057,Northumberland,utla,2022-10-17,79,0,411
E06000057,Northumberland,utla,2022-10-16,51,1,286
E06000057,Northumberland,utla,2022-10-15,36,1,235
E06000057,Northumberland,utla,2022-10-14,31,4,438
E06000057,Northumberland,utla,2022-10-13,43,2,459
E06000057,Northumberland,utla,2022-10-12,53,1,472
E06000057,Northumberland,utla,2022-10-11,55,2,710
E06000057,Northumberland,utla,2022-10-10,71,2,550
E06000057,Northumberland,utla,2022-10-09,58,3,504
E06000057,Northumberland,utla,2022-10-08,41,1,521
E06000057,Northumberland,utla,2022-10-07,50,0,501
E06000057,Northumberland,utla,2022-10-06,67,1,519
E06000057,Northumberland,utla,2022-10-05,52,2,505
E06000057,Northumberland,utla,2022-10-04,66,1,620
E06000057,Northumberland,utla,2022-10-03,74,0,477
E06000057,Northumberland,utla,2022-10-02,48,0,330
E06000057,Northumberland,utla,2022-10-01,52,1,311
E06000057,Northumberland,utla,2022-09-30,59,1,557
E06000057,Northumberland,utla,2022-09-29,62,1,480
E06000057,Northumberland,utla,2022-09-28,75,0,601
E06000057,Northumberland,utla,2022-09-27,59,0,549
E06000057,Northumberland,utla,2022-09-26,60,0,500
E06000057,Northumberland,utla,2022-09-25,49,0,347
E06000057,Northumberland,utla,2022-09-24,32,0,312
E06000057,Northumberland,utla,2022-09-23,63,1,501
E06000057,Northumberland,utla,2022-09-22,74,0,449
E06000057,Northumberland,utla,2022-09-21,63,0,443
E06000057,Northumberland,utla,2022-09-20,75,0,491
E06000057,Northumberland,utla,2022-09-19,59,0,388
E06000057,Northumberland,utla,2022-09-18,33,0,237
E06000057,Northumberland,utla,2022-09-17,29,0,202
E06000057,Northumberland,utla,2022-09-16,17,1,307
E06000057,Northumberland,utla,2022-09-15,32,1,317
E06000057,Northumberland,utla,2022-09-14,37,1,387
E06000057,Northumberland,utla,2022-09-13,37,0,400
E06000057,Northumberland,utla,2022-09-12,32,2,400
E06000057,Northumberland,utla,2022-09-11,31,0,272
E06000057,Northumberland,utla,2022-09-10,17,0,242
E06000057,Northumberland,utla,2022-09-09,20,1,386
E06000057,Northumberland,utla,2022-09-08,29,0,369
E06000057,Northumberland,utla,2022-09-07,18,0,439
E06000057,Northumberland,utla,2022-09-06,20,0,333
E06000057,Northumberland,utla,2022-09-05,34,1,492
E06000057,Northumberland,utla,2022-09-04,18,1,379
E06000057,Northumberland,utla,2022-09-03,30,0,331
E06000057,Northumberland,utla,2022-09-02,20,1,406
E06000057,Northumberland,utla,2022-09-01,10,2,496
E06000057,Northumberland,utla,2022-08-31,21,1,602
E06000057,Northumberland,utla,2022-08-30,24,0,808
E06000057,Northumberland,utla,2022-08-29,26,0,615
E06000057,Northumberland,utla,2022-08-28,18,0,384
