areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
E06000012,North East Lincolnshire,utla,2022-11-16,3,,108
E06000012,North East Lincolnshire,utla,2022-11-15,6,,86
E06000012,North East Lincolnshire,utla,2022-11-14,9,0,106
E06000012,North East Lincolnshire,utla,2022-11-13,6,0,84
E06000012,North East Lincolnshire,utla,2022-11-12,0,0,76
E06000012,North East Lincolnshire,utla,2022-11-11,3,0,67
E06000012,North East Lincolnshire,utla,2022-11-10,1,0,79
E06000012,North East Lincolnshire,utla,2022-11-09,9,1,99
E06000012,North East Lincolnshire,utla,2022-11-08,12,0,86
E06000012,North East Lincolnshire,utla,2022-11-07,10,0,111
E06000012,North East Lincolnshire,utla,2022-11-06,7,0,64
E06000012,North East Lincolnshire,utla,2022-11-05,5,0,67
E06000012,North East Lincolnshire,utla,2022-11-04,3,0,116
E06000012,North East Lincolnshire,utla,2022-11-03,3,0,90
E06000012,North East Lincolnshire,utla,2022-11-02,7,0,119
E06000012,North East Lincolnshire,utla,2022-11-01,8,0,144
E06000012,North East Lincolnshire,utla,2022-10-31,7,0,150
E06000012,North East Lincolnshire,utla,2022-10-30,9,0,140
E06000012,North East Lincolnshire,utla,2022-10-29,4,0,112
E06000012,North East Lincolnshire,utla,2022-10-28,7,0,159
E06000012,North East Lincolnshire,utla,2022-10-27,9,0,151
E06000012,North East Lincolnshire,utla,2022-10-26,11,0,180
E06000012,North East Lincolnshire,utla,2022-10-25,16,0,215
E06000012,North East Lincolnshire,utla,2022-10-24,23,1,194
E06000012,North East Lincolnshire,utla,2022-10-23,20,0,185
E06000012,North East Lincolnshire,utla,2022-10-22,11,1,135
E06000012,North East Lincolnshire,utla,2022-10-21,18,0,231
E06000012,North East Lincolnshire,utla,2022-10-20,14,0,258
E06000012,North East Lincolnshire,utla,2022-10-19,15,0,271
E06000012,North East Lincolnshire,utla,2022-10-18,15,0,252
E06000012,North East Lincolnshire,utla,2022-10-17,17,0,224
E06000012,North East Lincolnshire,utla,2022-10-16,20,1,156
E06000012,North East Lincolnshire,utla,2022-10-15,12,1,227
E06000012,North East Lincolnshire,utla,2022-10-14,17,0,323
E06000012,North East Lincolnshire,utla,2022-10-13,11,0,264
E06000012,North East Lincolnshire,utla,2022-10-12,16,0,323
E06000012,North East Lincolnshire,utla,2022-10-11,21,0,332
E06000012,North East Lincolnshire,utla,2022-10-10,27,1,397
E06000012,North East Lincolnshire,utla,2022-10-09,21,0,259
E06000012,North East Lincolnshire,utla,2022-10-08,12,0,266
E06000012,North East Lincolnshire,utla,2022-10-07,23,1,367
E06000012,North East Lincolnshire,utla,2022-10-06,24,0,282
E06000012,North East Lincolnshire,utla,2022-10-05,38,1,362
E06000012,North East Lincolnshire,utla,2022-10-04,33,0,502
E06000012,North East Lincolnshire,utla,2022-10-03,47,0,364
E06000012,North East Lincolnshire,utla,2022-10-02,27,0,228
E06000012,North East Lincolnshire,utla,2022-10-01,16,1,214
E06000012,North East Lincolnshire,utla,2022-09-30,22,0,308
E06000012,North East Lincolnshire,utla,2022-09-29,27,0,236
E06000012,North East Lincolnshire,utla,2022-09-28,26,0,202
E06000012,North East Lincolnshire,utla,2022-09-27,25,0,190
E06000012,North East Lincolnshire,utla,2022-09-26,25,0,239
E06000012,North East Lincolnshire,utla,2022-09-25,13,0,118
E06000012,North East Lincolnshire,utla,2022-09-24,25,0,107
E06000012,North East Lincolnshire,utla,2022-09-23,24,0,152
E06000012,North East Lincolnshire,utla,2022-09-22,15,0,142
E06000012,North East Lincolnshire,utla,2022-09-21,17,0,158
E06000012,North East Lincolnshire,utla,2022-09-20,17,0,163
E06000012,North East Lincolnshire,utla,2022-09-19,17,0,148
E06000012,North East Lincolnshire,utla,2022-09-18,11,0,80
E06000012,North East Lincolnshire,utla,2022-09-17,10,0,96
E06000012,North East Lincolnshire,utla,2022-09-16,4,0,111
E06000012,North East Lincolnshire,utla,2022-09-15,20,0,111
E06000012,North East Lincolnshire,utla,2022-09-14,11,0,134
E06000012,North East Lincolnshire,utla,2022-09-13,11,0,162
E06000012,North East Lincolnshire,utla,2022-09-12,15,0,242
E06000012,North East Lincolnshire,utla,2022-09-11,15,0,146
E06000012,North East Lincolnshire,utla,2022-09-10,10,0,143
