areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate
W06000011,Swansea,utla,2022-11-17,,,0
W06000011,Swansea,utla,2022-11-16,0,,0
W06000011,Swansea,utla,2022-11-15,6,,0
W06000011,Swansea,utla,2022-11-14,3,,0
W06000011,Swansea,utla,2022-11-13,1,,0
W06000011,Swansea,utla,2022-11-12,2,,0
W06000011,Swansea,utla,2022-11-11,1,,0
W06000011,Swansea,utla,2022-11-10,1,,0
W06000011,Swansea,utla,2022-11-09,2,,0
W06000011,Swansea,utla,2022-11-08,2,,0
W06000011,Swansea,utla,2022-11-07,2,,0
W06000011,Swansea,utla,2022-11-06,4,,0
W06000011,Swansea,utla,2022-11-05,3,,0
W06000011,Swansea,utla,2022-11-04,0,,0
W06000011,Swansea,utla,2022-11-03,2,,0
W06000011,Swansea,utla,2022-11-02,2,,0
W06000011,Swansea,utla,2022-11-01,1,,0
W06000011,Swansea,utla,2022-10-31,4,,0
W06000011,Swansea,utla,2022-10-30,2,,0
W06000011,Swansea,utla,2022-10-29,0,,0
W06000011,Swansea,utla,2022-10-28,1,,0
W06000011,Swansea,utla,2022-10-27,3,,0
W06000011,Swansea,utla,2022-10-26,4,,0
W06000011,Swansea,utla,2022-10-25,0,,0
W06000011,Swansea,utla,2022-10-24,1,,0
W06000011,Swansea,utla,2022-10-23,2,,0
W06000011,Swansea,utla,2022-10-22,5,,0
W06000011,Swansea,utla,2022-10-21,3,,0
W06000011,Swansea,utla,2022-10-20,2,,0
W06000011,Swansea,utla,2022-10-19,4,,0
W06000011,Swansea,utla,2022-10-18,1,,0
W06000011,Swansea,utla,2022-10-17,3,,0
W06000011,Swansea,utla,2022-10-16,0,,0
W06000011,Swansea,utla,2022-10-15,0,,0
W06000011,Swansea,utla,2022-10-14,2,,0
W06000011,Swansea,utla,2022-10-13,5,,0
W06000011,Swansea,utla,2022-10-12,3,,0
W06000011,Swansea,utla,2022-10-11,3,,0
W06000011,Swansea,utla,2022-10-10,4,,0
W06000011,Swansea,utla,2022-10-09,0,,0
W06000011,Swansea,utla,2022-10-08,0,,0
W06000011,Swansea,utla,2022-10-07,2,,0
W06000011,Swansea,utla,2022-10-06,3,,0
W06000011,Swansea,utla,2022-10-05,9,,0
W06000011,Swansea,utla,2022-10-04,5,,0
W06000011,Swansea,utla,2022-10-03,9,,0
W06000011,Swansea,utla,2022-10-02,4,,0
W06000011,Swansea,utla,2022-10-01,7,,0
W06000011,Swansea,utla,2022-09-30,5,,0
W06000011,Swansea,utla,2022-09-29,4,,0
W06000011,Swansea,utla,2022-09-28,4,,0
W06000011,Swansea,utla,2022-09-27,7,,0
W06000011,Swansea,utla,2022-09-26,5,,0
W06000011,Swansea,utla,2022-09-25,4,,0
W06000011,Swansea,utla,2022-09-24,3,,0
W06000011,Swansea,utla,2022-09-23,7,,0
W06000011,Swansea,utla,2022-09-22,6,,0
W06000011,Swansea,utla,2022-09-21,8,,0
W06000011,Swansea,utla,2022-09-20,8,,0
W06000011,Swansea,utla,2022-09-19,3,,0
W06000011,Swansea,utla,2022-09-18,1,,0
W06000011,Swansea,utla,2022-09-17,0,,0
W06000011,Swansea,utla,2022-09-16,0,,0
W06000011,Swansea,utla,2022-09-15,2,,0
W06000011,Swansea,utla,2022-09-14,4,,0
W06000011,Swansea,utla,2022-09-13,5,,0
W06000011,Swansea,utla,2022-09-12,3,,0
W06000011,Swansea,utla,2022-09-11,3,,0
W06000011,Swansea,utla,2022-09-10,1,,0
W06000011,Swansea,utla,2022-09-09,9,,0
W06000011,Swansea,utla,2022-09-08,0,,0
W06000011,Swansea,utla,2022-09-07,2,,0
W06000011,Swansea,utla,2022-09-06,1,,0
W06000011,Swansea,utla,2022-09-05,0,,0
W06000011,Swansea,utla,2022-09-04,6,,0
W06000011,Swansea,utla,2022-09-03,1,,0
W06000011,Swansea,utla,2022-09-02,5,,0
W06000011,Swansea,utla,2022-09-01,1,,0
W06000011,Swansea,utla,2022-08-31,5,,0
W06000011,Swansea,utla,2022-08-30,2,,0
W06000011,Swansea,utla,2022-08-29,2,,0
W06000011,Swansea,utla,2022-08-28,3,,0
W06000011,Swansea,utla,2022-08-27,0,,0
W06000011,Swansea,utla,2022-08-26,4,,0
W06000011,Swansea,utla,2022-08-25,4,,0
W06000011,Swansea,utla,2022-08-24,0,,0
W06000011,Swansea,utla,2022-08-23,3,,0
W06000011,Swansea,utla,2022-08-22,5,,0
W06000011,Swansea,utla,2022-08-21,3,,0
W06000011,Swansea,utla,2022-08-20,0,,0
W06000011,Swansea,utla,2022-08-19,1,,0
W06000011,Swansea,utla,2022-08-18,5,,0
W06000011,Swansea,utla,2022-08-17,1,,0
W06000011,Swansea,utla,2022-08-16,7,,0
W06000011,Swansea,utla,2022-08-15,3,,0
W06000011,Swansea,utla,2022-08-14,2,,0
W06000011,Swansea,utla,2022-08-13,3,,0
W06000011,Swansea,utla,2022-08-12,8,,0
W06000011,Swansea,utla,2022-08-11,8,,0
W06000011,Swansea,utla,2022-08-10,8,,0
W06000011,Swansea,utla,2022-08-09,4,,0
W06000011,Swansea,utla,2022-08-08,3,,0
W06000011,Swansea,utla,2022-08-07,4,,0
W06000011,Swansea,utla,2022-08-06,2,,0
W06000011,Swansea,utla,2022-08-05,7,,0
W06000011,Swansea,utla,2022-08-04,3,,0
W06000011,Swansea,utla,2022-08-03,3,,0
W06000011,Swansea,utla,2022-08-02,8,,0
W06000011,Swansea,utla,2022-08-01,1,,0
W06000011,Swansea,utla,2022-07-31,5,,0
W06000011,Swansea,utla,2022-07-30,17,,0
W06000011,Swansea,utla,2022-07-29,4,,0
W06000011,Swansea,utla,2022-07-28,5,,0
W06000011,Swansea,utla,2022-07-27,7,,0
W06000011,Swansea,utla,2022-07-26,3,,0
W06000011,Swansea,utla,2022-07-25,6,,0
W06000011,Swansea,utla,2022-07-24,7,,0
W06000011,Swansea,utla,2022-07-23,1,,0
W06000011,Swansea,utla,2022-07-22,9,,0
W06000011,Swansea,utla,2022-07-21,3,,0
W06000011,Swansea,utla,2022-07-20,3,,0
W06000011,Swansea,utla,2022-07-19,10,,0
W06000011,Swansea,utla,2022-07-18,8,,0
W06000011,Swansea,utla,2022-07-17,10,,0
W06000011,Swansea,utla,2022-07-16,3,,0
W06000011,Swansea,utla,2022-07-15,5,,0
W06000011,Swansea,utla,2022-07-14,11,,0
W06000011,Swansea,utla,2022-07-13,24,,0
W06000011,Swansea,utla,2022-07-12,12,,0
W06000011,Swansea,utla,2022-07-11,28,,0
W06000011,Swansea,utla,2022-07-10,10,,0
W06000011,Swansea,utla,2022-07-09,14,,0
W06000011,Swansea,utla,2022-07-08,18,,0
W06000011,Swansea,utla,2022-07-07,16,,0
W06000011,Swansea,utla,2022-07-06,24,,0
W06000011,Swansea,utla,2022-07-05,18,,0
W06000011,Swansea,utla,2022-07-04,14,,0
W06000011,Swansea,utla,2022-07-03,8,,0
W06000011,Swansea,utla,2022-07-02,10,,0
W06000011,Swansea,utla,2022-07-01,7,,0
W06000011,Swansea,utla,2022-06-30,9,,0
W06000011,Swansea,utla,2022-06-29,18,,0
W06000011,Swansea,utla,2022-06-28,14,,0
W06000011,Swansea,utla,2022-06-27,11,,0
W06000011,Swansea,utla,2022-06-26,9,,0
W06000011,Swansea,utla,2022-06-25,7,,0
W06000011,Swansea,utla,2022-06-24,14,,0
W06000011,Swansea,utla,2022-06-23,10,,0
W06000011,Swansea,utla,2022-06-22,9,,0
W06000011,Swansea,utla,2022-06-21,13,,0
W06000011,Swansea,utla,2022-06-20,11,,0
W06000011,Swansea,utla,2022-06-19,5,,0
W06000011,Swansea,utla,2022-06-18,3,,0
W06000011,Swansea,utla,2022-06-17,8,,0
W06000011,Swansea,utla,2022-06-16,10,,0
W06000011,Swansea,utla,2022-06-15,5,,0
W06000011,Swansea,utla,2022-06-14,3,,0
W06000011,Swansea,utla,2022-06-13,11,,0
W06000011,Swansea,utla,2022-06-12,4,,0
W06000011,Swansea,utla,2022-06-11,1,,0
W06000011,Swansea,utla,2022-06-10,4,,0
W06000011,Swansea,utla,2022-06-09,6,,0
W06000011,Swansea,utla,2022-06-08,4,,0
W06000011,Swansea,utla,2022-06-07,4,,0
W06000011,Swansea,utla,2022-06-06,7,,0
W06000011,Swansea,utla,2022-06-05,3,,0
W06000011,Swansea,utla,2022-06-04,2,,0
W06000011,Swansea,utla,2022-06-03,0,,0
W06000011,Swansea,utla,2022-06-02,1,,0
W06000011,Swansea,utla,2022-06-01,5,,0
W06000011,Swansea,utla,2022-05-31,3,,0
W06000011,Swansea,utla,2022-05-30,2,,0
W06000011,Swansea,utla,2022-05-29,0,,0
W06000011,Swansea,utla,2022-05-28,4,,0
W06000011,Swansea,utla,2022-05-27,3,,0
W06000011,Swansea,utla,2022-05-26,5,,0
W06000011,Swansea,utla,2022-05-25,7,,0
W06000011,Swansea,utla,2022-05-24,6,,0
W06000011,Swansea,utla,2022-05-23,3,,0
W06000011,Swansea,utla,2022-05-22,2,,0
W06000011,Swansea,utla,2022-05-21,0,,0
W06000011,Swansea,utla,2022-05-20,1,,0
W06000011,Swansea,utla,2022-05-19,4,,0
W06000011,Swansea,utla,2022-05-18,5,,0
W06000011,Swansea,utla,2022-05-17,2,,0
W06000011,Swansea,utla,2022-05-16,5,,0
W06000011,Swansea,utla,2022-05-15,4,,0
W06000011,Swansea,utla,2022-05-14,6,,0
W06000011,Swansea,utla,2022-05-13,5,,0
W06000011,Swansea,utla,2022-05-12,8,,0
W06000011,Swansea,utla,2022-05-11,2,,0
W06000011,Swansea,utla,2022-05-10,7,,0
W06000011,Swansea,utla,2022-05-09,2,,0
